structure,zprime,energy,uncertainty,raw_energy,PBE_energy,diff,rel_energy,rel_PBE_energy,rel_diff
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-13143.res,2,-5154.879365,0.717565024,-106.8531468,-5154.492467,0.38689806,7.411241234,8.874418997,1.463177762
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-13153.res,2,-5155.686045,0.739790505,-106.8698681,-5154.868529,0.81751604,6.604561638,8.49835738,1.893795742
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-13173.res,2,-5154.700301,0.826139005,-106.8494351,-5151.334747,3.365553561,7.59030574,12.032139,4.441833263
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-13201.res,2,-5151.771345,0.293880679,-106.7887221,-5153.870803,-2.099458299,10.5192616,9.496082999,-1.023178596
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-13227.res,2,-5150.868535,0.380170034,-106.7700082,-5152.253999,-1.385463903,11.4220715,11.1128873,-0.309184201
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-13260.res,2,-5149.965046,0.352649178,-106.7512802,-5151.35338,-1.388334284,12.32556034,12.01350576,-0.312054582
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-13263.res,2,-5150.003794,0.333329745,-106.7520833,-5151.376711,-1.372917014,12.28681244,11.99017513,-0.296637311
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-13268.res,2,-5150.149794,0.495724454,-106.7551097,-5152.417265,-2.267470467,12.14081238,10.94962161,-1.191190765
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-13335.res,2,-5154.674164,0.531115658,-106.8488933,-5151.082705,3.591459519,7.616442079,12.2841813,4.667739221
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-13378.res,2,-5150.180241,0.611109873,-106.7557408,-5150.174007,0.006234054,12.11036521,13.19287896,1.082513756
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-13409.res,2,-5156.67109,1.216654357,-106.8902867,-5153.606693,3.064396743,5.619516269,9.760192714,4.140676445
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-13421.res,2,-5154.828401,0.824508802,-106.8520904,-5151.139579,3.688821754,7.462205615,12.22730707,4.765101456
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-13423.res,2,-5152.759533,0.834878378,-106.8092058,-5149.219612,3.539921424,9.531073351,14.14727448,4.616201126
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-13501.res,2,-5151.694896,0.674992595,-106.7871374,-5150.812332,0.88256468,10.59570998,12.55455436,1.958844382
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-13571.res,2,-5173.800524,199.4492756,-107.2453549,-5158.728874,15.07164989,-11.50991704,4.63801255,16.14792959
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-13602.res,2,-5157.633603,0.500127134,-106.9102382,-5159.91919,-2.285587501,4.657003784,3.447695985,-1.209307799
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-13616.res,2,-5156.28149,17.09393522,-106.8822109,-5155.877501,0.403988923,6.009116325,7.489384951,1.480268625
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-13655.res,2,-5156.216694,0.570394092,-106.8808677,-5153.235512,2.981182235,6.073912167,10.1313741,4.057461937
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-13675.res,2,-5156.049265,0.478101738,-106.8773972,-5155.0707,0.97856511,6.241341114,8.296185926,2.054844812
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-13757.res,2,-5160.456752,33.95928526,-106.9687579,-5157.314609,3.142142689,1.833854911,6.052277302,4.218422391
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-13767.res,2,-5158.327037,15.63093376,-106.9246121,-5156.369945,1.95709183,3.963569295,6.996940826,3.033371532
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-13772.res,2,-5156.291825,27.93892372,-106.8824251,-5156.302062,-0.010236877,5.998781687,7.064824512,1.066042825
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-13827.res,2,-5159.526403,34.00180433,-106.9494732,-5155.539989,3.986414399,2.764203209,7.82689731,5.062694102
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-13864.res,2,-5155.183405,0.583910951,-106.8594491,-5156.279415,-1.096010309,7.107201668,7.087471061,-0.019730607
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-14017.res,2,-5155.588393,0.827255677,-106.867844,-5158.47684,-2.888446111,6.702213054,4.890046645,-1.812166409
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-14033.res,2,-5154.026765,0.743483284,-106.8354737,-5154.757753,-0.730988477,8.263841901,8.609133126,0.345291225
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-14041.res,2,-5153.637085,0.432305784,-106.8273962,-5155.326359,-1.689273901,8.653521559,8.040527359,-0.612994199
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-14079.res,2,-5150.492447,0.716134651,-106.7622124,-5152.429639,-1.937191908,11.7981591,10.93724689,-0.860912205
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-14102.res,2,-5148.407457,0.810675909,-106.7189936,-5149.855194,-1.447737162,13.88314945,13.51169199,-0.37145746
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-14118.res,2,-5152.604175,0.295281229,-106.8059855,-5156.897857,-4.293682826,9.686431826,6.469028703,-3.217403124
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-14128.res,2,-5154.628685,0.571337028,-106.8479506,-5159.126511,-4.497825533,7.661921202,4.240375371,-3.421545831
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-14131.res,2,-5154.843747,0.518483043,-106.8524085,-5158.780952,-3.937205233,7.446859653,4.585934122,-2.860925531
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-14184.res,2,-5169.317185,183.5187949,-107.1524218,-5156.45006,12.86712442,-7.026578425,6.916825699,13.94340412
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-14187.res,2,-5155.288036,34.92710571,-106.861618,-5154.59166,0.69637611,7.0025705,8.775226312,1.772655812
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-14208.res,2,-5157.609689,75.28842195,-106.9097425,-5159.651622,-2.041933004,4.680917035,3.715263733,-0.965653302
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-14248.res,2,-5159.32706,112.5849478,-106.9453411,-5159.636793,-0.309732804,2.963546145,3.730093042,0.766546898
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-14280.res,2,-5153.719719,0.346576643,-106.8291091,-5154.173355,-0.453636,8.570887907,9.193531608,0.622643702
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-14295.res,2,-5155.895989,0.492493318,-106.87422,-5156.192041,-0.296052058,6.394617617,7.174845261,0.780227644
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-14305.res,2,-5156.021899,0.607937578,-106.8768299,-5156.181764,-0.159864475,6.268707166,7.185122393,0.916415227
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-14328.res,2,-5156.221634,0.652978357,-106.8809701,-5156.135924,0.085710846,6.068972015,7.230962563,1.161990548
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-14372.res,2,-5157.981829,6.494525702,-106.9174564,-5153.677557,4.304272643,4.308777217,9.689329562,5.380552345
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-14374.res,2,-5157.298097,5.090363172,-106.9032836,-5153.96794,3.330156763,4.992509951,9.398946416,4.406436465
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-14458.res,2,-5158.119727,0.841040052,-106.9203148,-5154.940336,3.17939153,4.17087937,8.426550602,4.255671232
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-14503.res,2,-5182.66421,298.1582449,-107.4290862,-5159.73124,22.93297064,-20.37360387,3.635646469,24.00925034
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-14609.res,2,-5156.616814,0.809329165,-106.8891616,-5151.540498,5.076315587,5.673792655,11.82638794,6.152595289
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-14630.res,2,-5152.935124,0.421361625,-106.8128456,-5150.621707,2.313417242,9.355482473,12.74517942,3.389696944
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-14784.res,2,-5152.614893,0.588457485,-106.8062076,-5153.017795,-0.402902747,9.675713833,10.34909079,0.673376955
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-14931.res,2,-5161.114776,1.973814009,-106.9823978,-5161.841357,-0.726581444,1.175830457,1.525528714,0.349698258
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-14982.res,2,-5159.039623,0.254675436,-106.9393829,-5159.911222,-0.871599511,3.250983551,3.455663742,0.204680191
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-15002.res,2,-5155.843259,0.464523926,-106.873127,-5156.972558,-1.129298621,6.44734725,6.39432833,-0.053018919
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-15027.res,2,-5154.103047,1.005106351,-106.8370549,-5156.651056,-2.548009142,8.18755984,6.7158304,-1.47172944
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-15069.res,2,-5151.214319,0.77842378,-106.7771758,-5155.304667,-4.090348235,11.07628724,8.062218704,-3.014068533
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-15134.res,2,-5154.075756,0.887184608,-106.8364892,-5154.966912,-0.891155768,8.214850273,8.399974206,0.185123934
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-15154.res,2,-5154.344857,0.987266052,-106.8420673,-5155.418434,-1.073577277,7.945749488,7.948451913,0.002702425
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-15155.res,2,-5154.344411,0.908553782,-106.842058,-5155.712151,-1.3677401,7.946195114,7.654734717,-0.291460398
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-15216.res,2,-5156.079902,1.030371978,-106.8780322,-5158.197939,-2.118037107,6.210704963,5.168947558,-1.041757405
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-15279.res,2,-5156.427848,1.240270734,-106.8852446,-5156.012292,0.415555596,5.862758713,7.354594011,1.491835298
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-15291.res,2,-5159.191257,1.12917932,-106.9425261,-5159.041083,0.150174353,3.099349406,4.325803462,1.226454056
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-15431.res,2,-5158.106008,1.302261679,-106.9200305,-5160.476799,-2.370790919,4.184598348,2.890087131,-1.294511217
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-15438.res,2,-5162.363226,71.29429492,-107.0082764,-5160.821148,1.542078127,-0.072619524,2.545738305,2.618357829
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-15476.res,2,-5158.952789,0.666270785,-106.937583,-5158.198797,0.753992227,3.337817392,5.168089321,1.830271929
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-15478.res,2,-5159.382877,0.568906227,-106.9464981,-5158.517457,0.865420488,2.907729035,4.849429226,1.94170019
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-15542.res,2,-5151.540369,1.197054307,-106.7839343,-5148.809104,2.731265064,10.75023755,14.55778231,3.807544766
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-15570.res,2,-5151.642877,1.199108115,-106.7860592,-5148.639092,3.00378513,10.64772942,14.72779425,4.080064832
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-15666.res,2,-5155.817845,0.627814192,-106.8726002,-5158.548911,-2.731066073,6.472761869,4.817975498,-1.654786371
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-15714.res,2,-5150.570255,0.479462796,-106.7638253,-5152.205394,-1.635138859,11.72035141,11.16149225,-0.558859157
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-15730.res,2,-5150.059855,0.586533379,-106.7532454,-5151.464554,-1.404699142,12.23075193,11.9023325,-0.32841944
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-15742.res,2,-5147.826077,0.5757218,-106.7069425,-5151.188447,-3.362369966,14.46452897,12.17843871,-2.286090264
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-15811.res,2,-5155.928167,1.030685171,-106.874887,-5154.490732,1.437434926,6.362439174,8.876153803,2.513714628
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-15904.res,2,-5151.963697,4.040514647,-106.7927093,-5153.522658,-1.558961385,10.32690972,9.84422804,-0.482681683
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-15909.res,2,-5152.12111,1.233616377,-106.7959722,-5153.159643,-1.038533728,10.16949694,10.20724291,0.037745974
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-16117.res,2,-5154.778272,79.19489856,-106.8510513,-5150.563967,4.214305445,7.512334455,12.8029196,5.290585147
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-16165.res,2,-5154.880358,6.932344594,-106.8531674,-5158.151204,-3.270845534,7.410247978,5.215682146,-2.194565832
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-16181.res,2,-5150.737382,21.1880188,-106.7672896,-5152.260982,-1.523600515,11.5532245,11.10590369,-0.447320812
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-16211.res,2,-5150.890805,24.08446435,-106.7704698,-5151.050055,-0.15924958,11.39980132,12.31683145,0.917030122
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-16221.res,2,-5147.24852,0.767932897,-106.6949705,-5147.691303,-0.44278226,15.04208597,15.67558342,0.633497442
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-16229.res,2,-5149.130751,0.747380384,-106.7339864,-5149.872663,-0.741911919,13.15985506,13.49422284,0.334367783
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-16251.res,2,-5146.636958,1.262330651,-106.6822937,-5146.231213,0.405744638,15.65364856,17.1356729,1.48202434
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-16260.res,2,-5147.026149,1.444915045,-106.6903611,-5147.251689,-0.225540128,15.26445744,16.11519701,0.850739574
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-16278.res,2,-5148.926481,0.764713079,-106.7297522,-5150.630287,-1.703806196,13.36412547,12.73659898,-0.627526493
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-16285.res,2,-5150.901271,0.995168714,-106.7706867,-5150.893005,0.00826642,11.38933542,12.47388155,1.084546122
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-16288.res,2,-5151.474243,0.995660257,-106.7825636,-5151.649865,-0.17562191,10.81636309,11.71702088,0.900657792
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-16294.res,2,-5147.876192,0.940298971,-106.7079813,-5146.868828,1.007364732,14.41441399,16.49805843,2.083644434
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-16328.res,2,-5153.046137,26.13750886,-106.8151467,-5148.762551,4.283586295,9.244469513,14.60433551,5.359865997
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-16367.res,2,-5145.752977,0.222201646,-106.6639701,-5145.772389,-0.019412109,16.53762961,17.5944972,1.056867593
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-16371.res,2,-5145.120134,0.613818652,-106.6508522,-5145.490288,-0.370153777,17.17047261,17.87659853,0.706125925
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-16444.res,2,-5155.977809,2.520588943,-106.875916,-5152.108418,3.869391325,6.312797161,11.25846819,4.945671027
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-16543.res,2,-5152.271646,9.217960955,-106.7990926,-5145.02108,7.250566096,10.01896078,18.34580658,8.326845799
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-16595.res,2,-5156.124879,7.189289318,-106.8789645,-5147.00302,9.121859187,6.165727774,16.36386666,10.19813889
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-16613.res,2,-5156.772348,3.793346265,-106.8923856,-5144.505478,12.26686948,5.518258961,18.86140814,13.34314918
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-16663.res,2,-5156.787733,1.653094229,-106.8927045,-5150.578532,6.209201207,5.502873752,12.78835466,7.285480909
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-16697.res,2,-5149.399953,1.105686926,-106.7395666,-5152.048357,-2.648404131,12.89065376,11.31852933,-1.572124429
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-16809.res,2,-5150.978492,0.828559562,-106.7722874,-5149.273229,1.705263005,11.31211488,14.09365759,2.781542707
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-16847.res,2,-5148.106198,0.658661089,-106.7127489,-5148.810821,-0.704623526,14.1844087,14.55606487,0.371656176
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-16897.res,2,-5154.669597,0.754321143,-106.8487987,-5151.406401,3.263196054,7.621009398,11.96048515,4.339475756
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-16946.res,2,-5151.189065,0.374968875,-106.7766523,-5153.052762,-1.863697431,11.10154176,10.31412403,-0.787417729
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-16958.res,2,-5148.890606,0.426771134,-106.7290086,-5151.882066,-2.991460046,13.40000017,11.48481983,-1.915180344
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-16959.res,2,-5146.722171,0.593882788,-106.6840601,-5149.870624,-3.148452926,15.56843576,13.49626254,-2.072173224
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17016.res,2,-5151.280604,0.785824636,-106.7785498,-5150.986386,0.294217636,11.01000235,12.38049969,1.370497338
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17055.res,2,-5150.658057,0.882775407,-106.7656453,-5153.420997,-2.762940189,11.63254979,9.945889302,-1.686660487
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17101.res,2,-5153.261659,0.670566935,-106.8196141,-5153.904831,-0.643171593,9.028947417,9.462055526,0.433108109
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17118.res,2,-5150.784774,0.980214908,-106.7682719,-5152.259583,-1.474809159,11.50583267,11.10730321,-0.398529457
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17134.res,2,-5155.764453,0.619406834,-106.8714934,-5156.6863,-0.921846497,6.526153042,6.680586247,0.154433206
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17171.res,2,-5153.300281,3.05677801,-106.8204147,-5155.358789,-2.058507784,8.990325282,8.0080972,-0.982228082
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17209.res,2,-5150.24322,1.068953986,-106.7570463,-5149.732585,0.510634401,12.04738659,13.63430069,1.586914103
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17215.res,2,-5151.193458,0.619478693,-106.7767434,-5149.36807,1.825388529,11.09714816,13.99881639,2.901668231
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17274.res,2,-5152.006304,0.64013222,-106.7935925,-5152.448429,-0.442125103,10.28430226,10.91845686,0.634154599
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17329.res,2,-5151.424243,2.333089133,-106.7815272,-5154.120151,-2.695907853,10.86636369,9.246735537,-1.619628151
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17337.res,2,-5151.26536,2.350244999,-106.7782338,-5156.635046,-5.369686252,11.02524676,6.731840208,-4.29340655
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17384.res,2,-5152.129033,0.629158112,-106.7961365,-5152.219662,-0.090628418,10.1615732,11.14722449,0.985651284
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17409.res,2,-5155.855108,1.610011422,-106.8733726,-5159.254892,-3.399784419,6.435498667,4.11199395,-2.323504717
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17453.res,2,-5155.481686,0.711546725,-106.8656321,-5156.377386,-0.895700173,6.808920833,6.989500362,0.180579529
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17466.res,2,-5153.097838,0.712153789,-106.8162184,-5151.983003,1.114835403,9.192768545,11.38388365,2.191115105
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17498.res,2,-5152.243401,0.908608478,-106.7985071,-5152.489953,-0.246552154,10.04720541,10.87693296,0.829727548
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17504.res,2,-5151.20477,0.915666901,-106.7769778,-5150.983676,0.221094246,11.08583601,12.38320996,1.297373948
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17553.res,2,-5151.379229,1.064974792,-106.7805941,-5152.375553,-0.996323429,10.91137739,10.99133366,0.079956273
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17640.res,2,-5154.082059,0.691896193,-106.8366198,-5155.88124,-1.799180856,8.2085473,7.485646145,-0.722901154
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17664.res,2,-5156.319861,0.775039933,-106.8830062,-5156.143846,0.176015847,5.970745088,7.223040636,1.252295549
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17669.res,2,-5156.285624,0.975433662,-106.8822965,-5156.522561,-0.236936741,6.004982713,6.844325674,0.839342961
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17686.res,2,-5158.044236,0.657759619,-106.91875,-5159.235781,-1.191545754,4.246370847,4.131104795,-0.115266052
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17687.res,2,-5158.081305,0.663394764,-106.9195184,-5159.333362,-1.252057541,4.209301736,4.033523897,-0.175777839
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17711.res,2,-5154.642161,36.08644857,-106.8482299,-5158.743401,-4.101240169,7.648445706,4.623485239,-3.024960467
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17743.res,2,-5154.777642,1.065017668,-106.8510383,-5157.358364,-2.580722226,7.512964704,6.00852218,-1.504442524
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17750.res,2,-5155.263491,0.650365107,-106.8611092,-5156.540737,-1.277246679,7.027115784,6.826148807,-0.200966977
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17757.res,2,-5156.058606,6.386310953,-106.8775908,-5160.185063,-4.126456876,6.232000658,3.181823484,-3.050177174
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17803.res,2,-5223.859212,1632.449774,-108.2829987,-5161.552945,62.30626694,-61.56860549,1.813941148,63.38254664
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17836.res,2,-5206.444536,1107.782485,-107.9220178,-5159.33127,47.11326515,-44.15392916,4.035615698,48.18954486
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17841.res,2,-5151.751393,0.325795394,-106.7883085,-5157.199431,-5.448038469,10.53921347,6.167454708,-4.371758767
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17863.res,2,-5153.957786,34.28074902,-106.8340439,-5159.362098,-5.404311769,8.332820227,4.00478816,-4.328032067
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17866.res,2,-5155.743939,32.59736244,-106.8710682,-5161.211451,-5.46751159,6.546667344,2.155435457,-4.391231888
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17895.res,2,-5152.477224,0.333989932,-106.803354,-5152.947372,-0.470147476,9.813382223,10.41951445,0.606132226
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-17918.res,2,-5153.237895,0.55858378,-106.8191216,-5152.018353,1.219542266,9.052711396,11.34853336,2.295821968
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18079.res,2,-5153.407814,0.754137886,-106.8226437,-5151.653601,1.754213538,8.882792215,11.71328546,2.83049324
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18102.res,2,-5151.304247,1.247750388,-106.7790398,-5149.258815,2.045432204,10.98635963,14.10807153,3.121711906
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18202.res,2,-5214.096147,971.2348104,-108.0806246,-5151.47494,62.62120759,-51.80554096,11.89194633,63.69748729
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18257.res,2,-5204.588727,716.9920859,-107.8835496,-5152.561508,52.02721896,-42.29812017,10.80537849,53.10349866
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18271.res,2,-5153.537952,43.86757606,-106.8253413,-5151.513018,2.024933895,8.752654328,11.85386793,3.101213597
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18289.res,2,-5155.611011,1.736018326,-106.8683128,-5152.005076,3.605935033,6.679595006,11.36180974,4.682214736
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18330.res,2,-5151.257465,0.834144353,-106.7780701,-5148.730632,2.526832359,11.03314175,14.63625381,3.603112061
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18384.res,2,-5148.868696,0.733248105,-106.7285544,-5149.016225,-0.147529277,13.42191074,14.35066116,0.928750425
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18433.res,2,-5143.37088,0.771417186,-106.6145927,-5147.059299,-3.688419346,18.91972643,16.30758678,-2.612139644
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18459.res,2,-5156.200161,0.318954555,-106.880525,-5155.72795,0.472210854,6.090445174,7.63893573,1.548490557
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18461.res,2,-5156.058609,0.431552437,-106.8775908,-5156.076114,-0.017505212,6.231997868,7.290772357,1.05877449
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18466.res,2,-5151.673371,0.626481135,-106.7866912,-5151.608775,0.064596237,10.61723562,11.75811156,1.140875939
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18482.res,2,-5156.228616,0.698196687,-106.8811148,-5155.340557,0.888059323,6.061990521,8.026329546,1.964339025
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18571.res,2,-5145.358855,0.435870581,-106.6558005,-5147.379345,-2.020489933,16.93175187,15.98754164,-0.944210231
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18622.res,2,-5151.873549,5.475383954,-106.7908406,-5145.55196,6.321588428,10.41705796,17.81492609,7.39786813
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18624.res,2,-5154.031657,2.303128884,-106.8355751,-5147.993149,6.038507742,8.258949406,15.37373685,7.114787444
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18627.res,2,-5154.888052,2.259272019,-106.8533269,-5149.020681,5.867371685,7.402554084,14.34620547,6.943651387
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18647.res,2,-5148.862942,0.604876247,-106.7284351,-5145.475428,3.387513916,13.42766462,17.89145823,4.463793618
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18648.res,2,-5149.277331,0.628146337,-106.7370248,-5146.086487,3.190843829,13.01327588,17.28039941,4.267123531
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18684.res,2,-5148.008446,0.869316509,-106.7107227,-5143.981955,4.026490524,14.28216093,19.38493115,5.102770226
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18685.res,2,-5148.218981,0.858582589,-106.7150868,-5145.241735,2.977246365,14.07162537,18.12515144,4.053526067
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18756.res,2,-5147.247856,0.528864643,-106.6949568,-5147.686899,-0.43904324,15.04275054,15.679987,0.637236462
oxalac_opt-QR-4-6815-3_P1-Thre-1-0-0-18817.res,2,-5148.38406,8.241175643,-106.7185086,-5147.595404,0.788656168,13.90654622,15.77148209,1.86493587
