structure,zprime,energy,uncertainty,raw_energy,PBE_energy,diff,rel_energy,rel_PBE_energy,rel_diff
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-13632.res,4,-5142.69124,0.812217977,-213.2010095,-5143.751197,-1.059956824,23.00850551,22.90512113,-0.103384379
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-13670.res,4,-5143.810946,0.475770479,-213.2474292,-5145.27131,-1.460363639,21.88879933,21.38500814,-0.503791193
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-13691.res,4,-5143.071447,0.823610229,-213.2167718,-5144.405802,-1.334354704,22.62829834,22.25051608,-0.377782258
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-13713.res,4,-5143.448149,0.450293889,-213.2323887,-5144.326098,-0.877948884,22.25159662,22.33022018,0.078623561
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-13760.res,4,-5142.852943,0.741666315,-213.2077132,-5144.890871,-2.037927564,22.84680193,21.76544681,-1.081355119
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-13825.res,4,-5144.502283,0.903860284,-213.27609,-5146.878269,-2.375986222,21.19746274,19.77804896,-1.419413777
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-13883.res,4,-5143.48542,0.981881778,-213.2339339,-5147.017371,-3.531950961,22.21432533,19.63894681,-2.575378515
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-13898.res,4,-5147.478332,0.653011518,-213.3994684,-5149.709437,-2.231104296,18.22141291,16.94688106,-1.274531851
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-13901.res,4,-5146.965765,0.62422374,-213.3782188,-5149.177169,-2.211404172,18.7339805,17.47914878,-1.254831727
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-13925.res,4,-5146.230938,0.757808044,-213.3477551,-5147.823842,-1.592904024,19.46880764,18.83247606,-0.636331579
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-13968.res,4,-5146.370347,0.869998348,-213.3535345,-5146.800173,-0.429826575,19.32939878,19.85614465,0.52674587
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14014.res,4,-5143.469232,0.999082599,-213.2332628,-5145.465063,-1.995831169,22.23051351,21.19125479,-1.039258724
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14045.res,4,-5148.816857,0.575345145,-213.4549597,-5150.35822,-1.541363278,16.88288853,16.29809769,-0.584790833
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14047.res,4,-5147.51688,0.61175855,-213.4010665,-5148.94443,-1.427549435,18.18286497,17.71188798,-0.47097699
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14064.res,4,-5145.825674,0.640987578,-213.330954,-5145.490015,0.33565847,19.8740718,21.16630272,1.292230915
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14131.res,4,-5140.858562,0.896550107,-213.125032,-5143.961906,-3.103344578,24.84118383,22.69441169,-2.146772133
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14146.res,4,-5142.708587,0.837415391,-213.2017286,-5145.282215,-2.573628773,22.99115873,21.3741024,-1.617056328
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14241.res,4,-5149.338221,1.336284857,-213.476574,-5150.825258,-1.487036334,16.36152397,15.83106008,-0.530463888
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14266.res,4,-5145.841034,0.810241406,-213.3315908,-5148.210597,-2.369562814,19.85871135,18.44572098,-1.412990369
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14279.res,4,-5147.72967,0.939191147,-213.4098882,-5149.181523,-1.451852659,17.97007485,17.47479463,-0.495280213
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14285.res,4,-5149.288724,1.184958962,-213.474522,-5149.975868,-0.687144349,16.41102182,16.68044991,0.269428096
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14339.res,4,-5145.272545,0.694821554,-213.3080229,-5147.05289,-1.780344808,20.42720052,19.60342816,-0.823772362
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14352.res,4,-5146.671413,0.719814834,-213.3660159,-5147.854262,-1.182849289,19.02833229,18.80205545,-0.226276844
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14422.res,4,-5147.264144,0.992792779,-213.3905888,-5146.446425,0.817719353,18.43560103,20.20989283,1.774291799
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14451.res,4,-5150.060705,0.909138718,-213.5065261,-5149.147697,0.913008227,15.63904002,17.50862069,1.869580672
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14495.res,4,-5145.248665,0.926986069,-213.3070329,-5144.315086,0.933579272,20.45107985,22.34123157,1.890151717
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14524.res,4,-5144.66187,0.868051441,-213.2827061,-5145.325463,-0.663593581,21.03787545,21.33085431,0.292978864
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14542.res,4,-5143.343103,0.942783546,-213.2280338,-5144.71335,-1.370247058,22.35664209,21.94296747,-0.413674612
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14603.res,4,-5144.529749,1.265415444,-213.2772287,-5144.210594,0.319154833,21.16999619,22.44572347,1.275727278
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14646.res,4,-5143.32007,0.981293889,-213.227079,-5143.472633,-0.152562719,22.37967534,23.18368507,0.804009726
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14647.res,4,-5143.487434,1.122787392,-213.2340174,-5142.889697,0.597736649,22.21231174,23.76662083,1.554309095
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14688.res,4,-5143.356795,0.840319491,-213.2286015,-5142.690795,0.665999635,22.34295032,23.9655224,1.62257208
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14758.res,4,-5141.269107,0.957560759,-213.142052,-5142.195565,-0.926458233,24.43063881,24.46075302,0.030114212
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14830.res,4,-5144.231541,1.20691876,-213.2648659,-5145.140676,-0.909134523,21.46820409,21.51564201,0.047437922
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14884.res,4,-5142.061554,1.24756322,-213.1749045,-5143.563159,-1.501605634,23.63819164,23.09315845,-0.545033189
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14944.res,4,-5143.702527,0.903039278,-213.2429345,-5144.482243,-0.779716811,21.99721875,22.17407439,0.176855635
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15061.res,4,-5144.823985,0.664178649,-213.2894269,-5142.918157,1.905827289,20.87576059,23.73816032,2.862399734
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15171.res,4,-5140.399635,0.854458591,-213.1060062,-5140.810235,-0.410599947,25.30011005,25.84608255,0.545972499
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15204.res,4,-5141.604409,0.954625214,-213.1559526,-5141.185155,0.419253683,24.09533623,25.47116236,1.375826128
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15207.res,4,-5139.867002,0.942572885,-213.0839248,-5140.366715,-0.499712698,25.83274309,26.28960284,0.456859748
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15222.res,4,-5139.83324,1.041214111,-213.0825251,-5139.420053,0.413186836,25.86650577,27.23626505,1.369759282
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15261.res,4,-5142.419898,1.149588189,-213.1897604,-5141.381486,1.038411307,23.27984765,25.2748314,1.994983752
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15281.res,4,-5138.036389,0.899695379,-213.0080329,-5138.38261,-0.346221387,27.66335683,28.27370789,0.610351059
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15304.res,4,-5137.498948,1.369831678,-212.9857522,-5137.299785,0.199162058,28.20079784,29.35653234,1.155734503
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15324.res,4,-5138.53778,0.964841032,-213.0288191,-5137.72664,0.811140136,27.1619649,28.92967748,1.767712581
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15379.res,4,-5140.866252,0.922425423,-213.1253508,-5142.014988,-1.148736001,24.83349317,24.64132962,-0.192163555
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15385.res,4,-5138.862524,0.802284322,-213.0422821,-5140.522345,-1.659821,26.8372218,26.13397324,-0.703248554
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15411.res,4,-5139.749351,1.054410849,-213.0790474,-5140.684454,-0.935102133,25.95039386,25.97186418,0.021470313
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15418.res,4,-5140.370067,0.980335508,-213.1047804,-5141.073503,-0.703436547,25.32967853,25.58281443,0.253135898
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15441.res,4,-5139.353713,1.095085763,-213.0626453,-5140.393335,-1.039621633,26.34603221,26.26298302,-0.083049187
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15475.res,4,-5144.94585,0.773264917,-213.2944791,-5144.749654,0.196195885,20.75389534,21.90666367,1.15276833
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15494.res,4,-5138.463175,0.67681136,-213.0257262,-5140.080635,-1.617459736,27.23657003,26.57568274,-0.660887291
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15500.res,4,-5137.00946,1.029089334,-212.9654594,-5138.803162,-1.793702286,28.69028577,27.85315593,-0.83712984
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15503.res,4,-5139.70508,1.142210891,-213.077212,-5141.422634,-1.717554908,25.99466577,25.23368331,-0.760982462
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15508.res,4,-5138.640929,1.211900336,-213.0330954,-5139.51958,-0.878651415,27.05881678,27.13673781,0.07792103
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15530.res,4,-5138.390246,1.274514676,-213.0227028,-5138.803707,-0.413461189,27.30949977,27.85261103,0.543111256
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15539.res,4,-5139.802252,0.649869219,-213.0812405,-5140.811789,-1.009537346,25.89749356,25.84452866,-0.0529649
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15776.res,4,-5143.032151,0.781566664,-213.2151427,-5143.632466,-0.600315242,22.66759416,23.02385137,0.356257203
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15797.res,4,-5144.43386,0.822863959,-213.2732535,-5144.05428,0.379580013,21.26588517,22.60203762,1.336152458
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15879.res,4,-5144.992076,0.587204577,-213.2963955,-5146.700464,-1.708387945,20.70766903,19.95585353,-0.7518155
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15883.res,4,-5146.651706,0.52562881,-213.3651989,-5148.15507,-1.503363971,19.04803956,18.50124803,-0.546791526
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15888.res,4,-5143.434852,0.731883596,-213.2318375,-5145.191532,-1.756679796,22.2648934,21.46478605,-0.800107351
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15940.res,4,-5142.155012,1.01450776,-213.178779,-5143.788657,-1.633645229,23.54473374,22.86766095,-0.677072784
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15974.res,4,-5144.637694,0.632556662,-213.2817038,-5145.744454,-1.106760046,21.06205109,20.91186349,-0.1501876
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15976.res,4,-5142.970014,0.869385149,-213.2125667,-5144.934205,-1.964190804,22.72973121,21.72211285,-1.007618359
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16023.res,4,-5142.38401,1.296452848,-213.1882726,-5141.444074,0.939935802,23.3157353,25.21224355,1.896508247
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16049.res,4,-5145.622412,1.233942016,-213.3225273,-5145.370747,0.251664477,20.07733346,21.28557038,1.208236922
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16094.res,4,-5140.262061,0.772293035,-213.1003028,-5140.569757,-0.307696411,25.43768481,26.08656084,0.648876034
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16107.res,4,-5141.561591,0.89674927,-213.1541775,-5141.618961,-0.05737059,24.13815484,25.0373567,0.899201855
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16121.res,4,-5145.542179,0.889727112,-213.3192011,-5144.652749,0.889430377,20.15756611,22.00356893,1.846002823
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16138.res,4,-5144.39155,0.489012089,-213.2714994,-5143.557122,0.834427945,21.30819539,23.09919578,1.791000391
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16185.res,4,-5143.620548,0.891709039,-213.2395359,-5145.150227,-1.529678826,22.07919731,21.50609093,-0.573106381
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16190.res,4,-5146.566324,1.080041253,-213.3616592,-5145.866664,0.699659872,19.13342167,20.78965399,1.656232318
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16248.res,4,-5144.842336,0.811675637,-213.2901877,-5143.357751,1.484585068,20.85740923,23.29856675,2.441157514
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16331.res,4,-5141.783386,0.920865624,-213.1633725,-5143.340848,-1.557461701,23.91635902,23.31546977,-0.600889256
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16334.res,4,-5143.051048,1.06698955,-213.2159261,-5144.207717,-1.156669294,22.64869726,22.44860042,-0.200096848
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16340.res,4,-5141.165434,1.242955919,-213.137754,-5142.64256,-1.477125325,24.53431094,24.01375806,-0.52055288
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16389.res,4,-5143.408544,0.812407539,-213.2307468,-5143.188042,0.220502158,22.29120088,23.46827548,1.177074603
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16462.res,4,-5143.805774,0.8210445,-213.2472148,-5144.970748,-1.164974286,21.8939716,21.68556976,-0.20840184
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16471.res,4,-5142.577546,1.191375285,-213.1962961,-5143.431428,-0.853882157,23.1221998,23.22489008,0.102690288
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16475.res,4,-5141.968841,1.077724195,-213.171061,-5142.88816,-0.919318724,23.73090388,23.7681576,0.037253722
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16494.res,4,-5141.98037,0.960127135,-213.1715389,-5142.91762,-0.937249686,23.71937547,23.73869823,0.019322759
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16587.res,4,-5142.924291,0.750581181,-213.2106711,-5141.890756,1.033535045,22.77545419,24.76556169,1.99010749
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16599.res,4,-5143.252693,0.730946103,-213.2242857,-5143.370162,-0.117469067,22.44705222,23.2861556,0.839103378
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16606.res,4,-5143.144378,0.634302729,-213.2197953,-5143.456872,-0.312494036,22.55536753,23.19944594,0.644078409
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16649.res,4,-5144.239174,1.548267442,-213.2651823,-5143.125727,1.1134475,21.46057105,23.530591,2.070019945
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16724.res,4,-5146.425156,1.808548523,-213.3558068,-5144.915961,1.50919425,19.27458983,21.74035653,2.465766696
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16737.res,4,-5145.654123,1.626269384,-213.323842,-5144.822557,0.831565944,20.04562195,21.83376034,1.78813839
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16744.res,4,-5142.726037,1.353690378,-213.2024521,-5142.618249,0.107787989,22.97370855,24.03806898,1.064360434
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16815.res,4,-5146.390574,1.050553761,-213.3543731,-5146.584389,-0.193815277,19.30917181,20.07192897,0.762757169
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16881.res,4,-5144.82951,0.723723256,-213.289656,-5144.021528,0.8079823,20.87023506,22.6347898,1.764554745
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16918.res,4,-5141.195777,0.934202041,-213.139012,-5142.56906,-1.373282223,24.50396793,24.08725815,-0.416709778
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16919.res,4,-5140.705768,0.968529642,-213.1186976,-5142.05956,-1.353792043,24.99397758,24.59675799,-0.397219597
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16930.res,4,-5142.009943,0.987269508,-213.1727649,-5142.872133,-0.862190462,23.68980255,23.78418454,0.094381984
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16981.res,4,-5146.069744,0.43059963,-213.3410725,-5146.865456,-0.795711607,19.63000089,19.79086173,0.160860838
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16983.res,4,-5142.537949,0.701302633,-213.1946545,-5143.335512,-0.797562909,23.16179587,23.3208054,0.159009536
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17066.res,4,-5140.370791,0.652596947,-213.1048104,-5143.225439,-2.85464794,25.32895423,23.43087874,-1.898075495
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17089.res,4,-5139.504929,1.11604808,-213.0689143,-5142.526486,-3.021556717,26.19481608,24.12983181,-2.064984271
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17099.res,4,-5140.19995,1.218288879,-213.0977279,-5143.380134,-3.180184306,25.49979546,23.2761836,-2.223611861
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17120.res,4,-5137.966376,1.158149888,-213.0051304,-5140.182874,-2.216497372,27.73336918,26.47344425,-1.259924926
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17127.res,4,-5137.617667,1.107806637,-212.9906739,-5140.076747,-2.459080361,28.08207853,26.57957061,-1.502507915
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17133.res,4,-5137.425065,1.135141867,-212.9826892,-5140.057621,-2.632555693,28.27468015,26.5986969,-1.675983248
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17189.res,4,-5139.810168,0.685555981,-213.0815686,-5141.308165,-1.497996274,25.88957707,25.34815324,-0.541423829
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17190.res,4,-5138.628515,0.655221302,-213.0325807,-5140.099879,-1.471363751,27.07123029,26.55643899,-0.514791306
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17282.res,4,-5137.553658,0.986355852,-212.9880203,-5139.834329,-2.280671032,28.14608781,26.82198923,-1.324098587
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17359.res,4,-5134.638335,1.270083978,-212.8671595,-5138.642006,-4.003670796,31.06141055,28.0143122,-3.04709835
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17521.res,4,-5139.731018,0.546727333,-213.0782873,-5141.224913,-1.493894815,25.96872723,25.43140486,-0.53732237
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17686.res,4,-5143.504168,1.026561045,-213.2347111,-5145.092774,-1.588605608,22.19557699,21.56354383,-0.632033163
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17693.res,4,-5145.276039,0.654156147,-213.3081677,-5146.702956,-1.426917369,20.42370648,19.95336156,-0.470344923
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17715.res,4,-5141.494524,0.889971398,-213.1513971,-5143.132569,-1.63804507,24.20522137,23.52374874,-0.681472625
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17717.res,4,-5142.920817,0.829367264,-213.2105271,-5143.923528,-1.002710786,22.77892803,22.73278969,-0.046138341
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17755.res,4,-5138.771089,0.930730729,-213.0384915,-5139.761884,-0.990794652,26.92865598,26.89443377,-0.034222207
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17899.res,4,-5141.610432,0.954372521,-213.1562023,-5139.845778,1.764653987,24.08931336,26.8105398,2.721226432
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17922.res,4,-5140.185124,0.993639943,-213.0971132,-5139.067303,1.117821403,25.51462101,27.58901486,2.074393848
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17937.res,4,-5141.336861,0.500651614,-213.1448609,-5140.761535,0.575325829,24.36288403,25.89478231,1.531898274
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17967.res,4,-5139.094321,0.789050801,-213.0518917,-5138.989564,0.104756139,26.60542473,27.66675331,1.061328584
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17976.res,4,-5136.92267,0.833060933,-212.9618614,-5138.109822,-1.187151641,28.77707541,28.54649621,-0.230579196
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18038.res,4,-5138.052878,0.842589717,-213.0087165,-5138.442103,-0.389225045,27.64686765,28.21421505,0.5673474
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18047.res,4,-5135.023241,0.928158685,-212.8831166,-5137.004509,-1.981268364,30.67650442,29.6518085,-1.024695919
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18114.res,4,-5137.249222,1.032727384,-212.9753993,-5138.386956,-1.137733288,28.45052303,28.26936219,-0.181160842
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18125.res,4,-5135.397533,1.424549985,-212.8986336,-5137.212654,-1.81512049,30.30221193,29.44366388,-0.858548045
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18183.res,4,-5138.308086,1.276887584,-213.0192967,-5137.720048,0.588037766,27.39165915,28.93626936,1.544610212
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18197.res,4,-5138.725712,1.169968693,-213.0366102,-5138.668571,0.057140853,26.97403385,27.98774714,1.013713298
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18199.res,4,-5137.023409,0.97197513,-212.9660377,-5137.273229,-0.249819631,28.6763359,29.38308872,0.706752814
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18205.res,4,-5137.970825,1.046865754,-213.0053148,-5137.725857,0.244968078,27.72891994,28.93046046,1.201540523
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18233.res,4,-5138.128033,1.196572065,-213.0118322,-5136.075587,2.052445227,27.57171277,30.58073044,3.009017672
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18240.res,4,-5137.154665,1.226578799,-212.9714792,-5136.336179,0.818485882,28.54508074,30.32013907,1.775058327
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18243.res,4,-5136.822324,1.31479614,-212.9577013,-5137.294914,-0.472590604,28.87742156,29.3614034,0.483981841
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18268.res,4,-5137.124941,1.178910499,-212.9702469,-5136.203594,0.921346474,28.57480447,30.45272339,1.87791892
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18305.res,4,-5136.566896,1.216346812,-212.947112,-5135.307823,1.259072977,29.13284949,31.34849491,2.215645422
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18306.res,4,-5136.56761,1.266145268,-212.9471416,-5135.300594,1.267015998,29.13213515,31.35572359,2.223588444
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18318.res,4,-5137.177184,1.267385189,-212.9724128,-5135.973037,1.204147404,28.52256121,30.68328106,2.160719849
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18358.res,4,-5137.073943,1.419974692,-212.9681327,-5137.069574,0.004368911,28.62580203,29.58674339,0.960941356
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18408.res,4,-5136.884002,0.895255949,-212.9602583,-5137.855648,-0.971646209,28.81574315,28.80066939,-0.015073763
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18461.res,4,-5139.65401,1.0058908,-213.0750948,-5138.873735,0.780275031,26.04573524,27.78258272,1.736847476
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18462.res,4,-5139.640647,1.004435375,-213.0745408,-5138.864336,0.77631032,26.05909883,27.79198159,1.732882765
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18472.res,4,-5138.760912,0.777309886,-213.0380695,-5137.968636,0.792276189,26.93883332,28.68768196,1.748848634
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18507.res,4,-5137.97888,1.670702488,-213.0056488,-5137.849011,0.129868954,27.72086545,28.80730685,1.086441399
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18521.res,4,-5135.82061,1.116219398,-212.9161732,-5136.143999,-0.32338881,29.87913487,30.5123185,0.633183635
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18534.res,4,-5136.715659,1.312762769,-212.9532793,-5136.569174,0.14648458,28.98408643,30.08714345,1.103057025
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18546.res,4,-5134.706745,1.132896211,-212.8699956,-5136.369784,-1.663039749,30.99300078,30.28653348,-0.706467304
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18582.res,4,-5133.983164,1.459358887,-212.839998,-5136.51526,-2.532095345,31.71658114,30.14105824,-1.5755229
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18598.res,4,-5133.227025,1.676556876,-212.8086507,-5134.993038,-1.766012788,32.4727205,31.66328016,-0.809440343
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18633.res,4,-5134.944526,1.096199342,-212.8798533,-5135.855556,-0.911029437,30.75521904,30.80076205,0.045543008
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18634.res,4,-5135.064201,1.101724611,-212.8848147,-5135.958094,-0.89389238,30.63554391,30.69822398,0.062680066
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18672.res,4,-5139.290071,0.95204063,-213.0600069,-5137.331023,1.959047387,26.40967467,29.3252945,2.915619833
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18703.res,4,-5139.082116,1.199123765,-213.0513857,-5138.485344,0.596772124,26.61762962,28.17097419,1.553344569
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18732.res,4,-5136.932111,1.701340274,-212.9622528,-5137.012585,-0.08047434,28.76763433,29.64373244,0.876098105
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18791.res,4,-5136.430798,0.998059255,-212.9414698,-5135.737789,0.693009477,29.2689472,30.91852912,1.649581922
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18903.res,4,-5139.800656,1.155165507,-213.0811743,-5141.401773,-1.601116871,25.89908931,25.25454488,-0.644544425
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18915.res,4,-5133.194013,1.554921139,-212.8072821,-5137.765149,-4.571135988,32.50573253,28.89116899,-3.614563543
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18923.res,4,-5133.556145,1.653541043,-212.822295,-5137.592771,-4.036626482,32.14360054,29.0635465,-3.080054037
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18929.res,4,-5133.344069,1.642953266,-212.813503,-5137.451232,-4.107163319,32.3556765,29.20508562,-3.150590873
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18956.res,4,-5135.323607,1.207500034,-212.8955689,-5139.199769,-3.876161425,30.37613819,27.45654921,-2.91958898
