begin
atom   4.0443453913094984E+00 1.2241928558661064E+00 6.1196307263145566E-01 H 0.0 0.0 -2.6078699999999999E-01 -2.6129000000000002E-01 -1.6596200000000000E-01
atom   2.0300485495498544E+00 4.8394983615291283E+00 2.1437897901072387E+00 H 0.0 0.0 1.7379000000000000E-01 1.8715100000000001E-01 9.5795000000000005E-02
atom   5.4820344993884111E+00 2.3233878593047659E+00 1.1073894339185573E+00 C 0.0 0.0 -1.0482689999999999E+00 4.7114200000000001E-01 1.1508000000000000E-01
atom   5.7580111938328002E+00 3.7402812277169595E+00 1.6485671887860369E+00 C 0.0 0.0 8.9959699999999998E-01 -1.1593100000000001E-01 -1.0364999999999999E-02
atom   2.6989625827988011E+00 4.2299210095839932E+00 4.8756350843995273E+00 O 0.0 0.0 -4.1148699999999999E-01 4.4214999999999999E-01 1.8780500000000000E-01
atom   4.8876578955792205E+00 3.5965856149867537E+00 4.7777811094216700E+00 O 0.0 0.0 -8.8771599999999995E-01 -3.7887500000000002E-01 -1.1616100000000000E-01
atom   4.1409900568529752E+00 1.1730187153799463E+00 3.8350533489669827E+00 O 0.0 0.0 3.2085599999999997E-01 1.7965999999999999E-02 8.1181000000000003E-02
atom   1.9522258852917540E+00 1.8061441580933983E+00 3.9328679937994862E+00 O 0.0 0.0 7.2899700000000001E-01 -3.6146999999999999E-02 1.1339000000000000E-01
atom   4.9956295996510827E+00 4.5090644800840085E+00 5.1212942682681293E+00 H 0.0 0.0 2.6078699999999999E-01 2.6129000000000002E-01 1.6596200000000000E-01
atom   1.8442264414107274E+00 8.9375897442098684E-01 3.5894675507923464E+00 H 0.0 0.0 -1.7379000000000000E-01 -1.8715100000000001E-01 -9.5795000000000005E-02
atom   3.5579404915721708E+00 3.4098694766453499E+00 4.6258679069810276E+00 C 0.0 0.0 1.0482689999999999E+00 -4.7114200000000001E-01 -1.1508000000000000E-01
atom   3.2819637971277809E+00 1.9929761082331561E+00 4.0846901521135477E+00 C 0.0 0.0 -8.9959699999999998E-01 1.1593100000000001E-01 1.0364999999999999E-02
atom   7.8646625790763629E+00 7.2365936623162375E+00 6.5908795973996428E+00 O 0.0 0.0 -4.1707899999999998E-01 -4.4152300000000000E-01 -1.9222500000000001E-01
atom   4.8876578907039425E+00 7.8699290569134766E+00 6.6887335723775001E+00 O 0.0 0.0 -8.8427800000000001E-01 3.7935400000000002E-01 1.2178500000000000E-01
atom   4.1409900466701837E+00 1.0293495956520285E+01 7.6314613328321874E+00 O 0.0 0.0 3.1734200000000001E-01 -1.3436000000000000E-02 -8.0572000000000005E-02
atom   7.1179258762614097E+00 9.6603705138068339E+00 7.5336466879996840E+00 O 0.0 0.0 7.2862199999999999E-01 3.6584999999999999E-02 -1.1624300000000000E-01
atom   4.9956295967560829E+00 6.9574501918162222E+00 6.3452204135310408E+00 H 0.0 0.0 2.5926399999999999E-01 -2.6023800000000002E-01 -1.6546100000000000E-01
atom   7.0099264304004354E+00 1.0572755697479243E+01 7.8770471310068242E+00 H 0.0 0.0 -1.7317500000000000E-01 1.8762200000000001E-01 9.5385999999999999E-02
atom   3.5579404861629889E+00 8.0566451952548803E+00 6.8406467748181425E+00 C 0.0 0.0 1.0487050000000000E+00 4.6982800000000002E-01 1.1567400000000000E-01
atom   8.4476637886313846E+00 9.4735385636670753E+00 7.3818245296856224E+00 C 0.0 0.0 -8.9971999999999996E-01 -1.1640300000000001E-01 -8.8509999999999995E-03
atom   6.3410123938053813E+00 9.9631783455341072E+00 1.0608892425299112E+01 O 0.0 0.0 4.1707899999999998E-01 4.4152300000000000E-01 1.9222500000000001E-01
atom   9.3180170821778017E+00 9.3298429509368699E+00 1.0511038450321255E+01 O 0.0 0.0 8.8427800000000001E-01 -3.7935400000000002E-01 -1.2178500000000000E-01
atom   4.8989849262115603E+00 6.9062760513300621E+00 9.5683106898665677E+00 O 0.0 0.0 -3.1734200000000001E-01 1.3436000000000000E-02 8.0572000000000005E-02
atom   7.0877490966203354E+00 7.5394014940435135E+00 9.6661253346990712E+00 O 0.0 0.0 -7.2862199999999999E-01 -3.6584999999999999E-02 1.1624300000000000E-01
atom   9.2100453761256613E+00 1.0242321816034126E+01 1.0854551609167714E+01 H 0.0 0.0 -2.5926399999999999E-01 2.6023800000000002E-01 1.6546100000000000E-01
atom   7.1957485424813088E+00 6.6270163103711033E+00 9.3227248916919319E+00 H 0.0 0.0 1.7317500000000000E-01 -1.8762200000000001E-01 -9.5385999999999999E-02
atom   5.4820344867187512E+00 9.1431268125954652E+00 1.0359125247880613E+01 C 0.0 0.0 -1.0487050000000000E+00 -4.6982800000000002E-01 -1.1567400000000000E-01
atom   5.7580111842503605E+00 7.7262334441832712E+00 9.8179474930131327E+00 C 0.0 0.0 8.9971999999999996E-01 1.1640300000000001E-01 8.8509999999999995E-03
energy   1.7245620562098196E-01
charge   0.0000000000000000E+00
end
begin
comment   oxalac_opt-QR-60-4540-3
lattice   5.4123000000000001E+00 0.0000000000000000E+00 0.0000000000000000E+00
lattice   3.5047554421398530E-16 5.7237000000000000E+00 0.0000000000000000E+00
lattice   1.5019803132822628E-15 1.5019803132822628E-15 2.4529199999999999E+01
atom   2.7034235538750018E+00 5.1908429333430011E+00 2.0235737365007999E+01 O 0.0 0.0 -1.9699999999999999E-04 1.2525500000000001E-01 -1.7827499999999999E-01
atom   2.7073359972989994E+00 3.1350347601900035E+00 2.1223069552968010E+01 O 0.0 0.0 1.6300000000000000E-04 5.8172699999999999E-01 -1.1222200000000000E-01
atom   2.7086016095309993E+00 4.3088190462330047E+00 2.3660713012499993E+01 O 0.0 0.0 2.3570000000000002E-03 -4.9844899999999998E-01 6.5630200000000005E-01
atom   2.7046330405560006E+00 6.4092744833400084E-01 2.2673380824540004E+01 O 0.0 0.0 2.5200000000000000E-04 -1.2724800000000001E+00 -4.5046399999999998E-01
atom   2.7060532821990027E+00 2.8645815213509986E+00 2.0279946587459989E+01 H 0.0 0.0 -4.4900000000000002E-04 -1.4918699999999999E-01 7.7819999999999999E-03
atom   2.7059718812070024E+00 9.1138051546200172E-01 2.3616504035340004E+01 H 0.0 0.0 -1.4490000000000000E-03 4.3457299999999999E-01 8.0754700000000001E-01
atom   2.7055233097830031E+00 4.4861703519240006E+00 2.1223617535295993E+01 C 0.0 0.0 1.8530000000000000E-03 -5.8465900000000004E-01 3.1227500000000002E-01
atom   2.7065581415430020E+00 5.0135457738540019E+00 2.2672830143999995E+01 C 0.0 0.0 -3.6700000000000001E-03 1.4428810000000001E+00 -7.0625700000000002E-01
atom   2.7088764461250006E+00 5.3285706665699972E-01 4.2934626349919984E+00 O 0.0 0.0 1.9699999999999999E-04 -1.2525500000000001E-01 1.7827499999999999E-01
atom   2.7049640027010020E+00 2.5886652398099979E+00 3.3061304470320101E+00 O 0.0 0.0 -1.6300000000000000E-04 -5.8172699999999999E-01 1.1222200000000000E-01
atom   2.7036983904690026E+00 1.4148809537669975E+00 8.6848698750000752E-01 O 0.0 0.0 -2.3570000000000002E-03 4.9844899999999998E-01 -6.5630200000000005E-01
atom   2.7076669594440013E+00 5.0827725516660003E+00 1.8558191754599964E+00 O 0.0 0.0 -2.5200000000000000E-04 1.2724800000000001E+00 4.5046399999999998E-01
atom   2.7062467178009992E+00 2.8591184786490031E+00 4.2492534125400105E+00 H 0.0 0.0 4.4900000000000002E-04 1.4918699999999999E-01 -7.7819999999999999E-03
atom   2.7063281187929995E+00 4.8123194845379995E+00 9.1269596465999747E-01 H 0.0 0.0 1.4490000000000000E-03 -4.3457299999999999E-01 -8.0754700000000001E-01
atom   2.7067766902169987E+00 1.2375296480760010E+00 3.3055824647040071E+00 C 0.0 0.0 -1.8530000000000000E-03 5.8465900000000004E-01 -3.1227500000000002E-01
atom   2.7057418584569999E+00 7.1015422614599999E-01 1.8563698560000046E+00 C 0.0 0.0 3.6700000000000001E-03 -1.4428810000000001E+00 7.0625700000000002E-01
atom   2.7088764461250014E+00 5.1908429333430011E+00 1.6558062634991998E+01 O 0.0 0.0 1.9699999999999999E-04 1.2525500000000001E-01 1.7827499999999999E-01
atom   2.7049640027010029E+00 3.1350347601900030E+00 1.5570730447031988E+01 O 0.0 0.0 -1.6300000000000000E-04 5.8172699999999999E-01 1.1222200000000000E-01
atom   2.7036983904690040E+00 4.3088190462330038E+00 1.3133086987500008E+01 O 0.0 0.0 -2.3570000000000002E-03 -4.9844899999999998E-01 -6.5630200000000005E-01
atom   2.7076669594440017E+00 6.4092744833400028E-01 1.4120419175459997E+01 O 0.0 0.0 -2.5200000000000000E-04 -1.2724800000000001E+00 4.5046399999999998E-01
atom   2.7062467178009997E+00 2.8645815213509982E+00 1.6513853412540008E+01 H 0.0 0.0 4.4900000000000002E-04 -1.4918699999999999E-01 -7.7819999999999999E-03
atom   2.7063281187929999E+00 9.1138051546200105E-01 1.3177295964659997E+01 H 0.0 0.0 1.4490000000000000E-03 4.3457299999999999E-01 -8.0754700000000001E-01
atom   2.7067766902170001E+00 4.4861703519240006E+00 1.5570182464704006E+01 C 0.0 0.0 -1.8530000000000000E-03 -5.8465900000000004E-01 -3.1227500000000002E-01
atom   2.7057418584570012E+00 5.0135457738540010E+00 1.4120969856000004E+01 C 0.0 0.0 3.6700000000000001E-03 1.4428810000000001E+00 7.0625700000000002E-01
atom   2.7034235538750004E+00 5.3285706665699994E-01 7.9711373650080013E+00 O 0.0 0.0 -1.9699999999999999E-04 -1.2525500000000001E-01 -1.7827499999999999E-01
atom   2.7073359972989985E+00 2.5886652398099983E+00 8.9584695529679905E+00 O 0.0 0.0 1.6300000000000000E-04 -5.8172699999999999E-01 -1.1222200000000000E-01
atom   2.7086016095309984E+00 1.4148809537669982E+00 1.1396113012499992E+01 O 0.0 0.0 2.3570000000000002E-03 4.9844899999999998E-01 6.5630200000000005E-01
atom   2.7046330405560002E+00 5.0827725516660012E+00 1.0408780824540003E+01 O 0.0 0.0 2.5200000000000000E-04 1.2724800000000001E+00 -4.5046399999999998E-01
atom   2.7060532821990018E+00 2.8591184786490031E+00 8.0153465874599892E+00 H 0.0 0.0 -4.4900000000000002E-04 1.4918699999999999E-01 7.7819999999999999E-03
atom   2.7059718812070024E+00 4.8123194845380004E+00 1.1351904035340002E+01 H 0.0 0.0 -1.4490000000000000E-03 -4.3457299999999999E-01 8.0754700000000001E-01
atom   2.7055233097830018E+00 1.2375296480760012E+00 8.9590175352959935E+00 C 0.0 0.0 1.8530000000000000E-03 5.8465900000000004E-01 3.1227500000000002E-01
atom   2.7065581415430007E+00 7.1015422614600054E-01 1.0408230143999996E+01 C 0.0 0.0 -3.6700000000000001E-03 -1.4428810000000001E+00 -7.0625700000000002E-01
atom   2.7264461250015169E-03 2.3289929333430019E+00 2.0235737365007999E+01 O 0.0 0.0 1.9699999999999999E-04 1.2525500000000001E-01 -1.7827499999999999E-01
atom   5.4111140027010034E+00 2.7318476019000359E-01 2.1223069552968010E+01 O 0.0 0.0 -1.6300000000000000E-04 5.8172699999999999E-01 -1.1222200000000000E-01
atom   5.4098483904689996E+00 1.4469690462330040E+00 2.3660713012499993E+01 O 0.0 0.0 -2.3570000000000002E-03 -4.9844899999999998E-01 6.5630200000000005E-01
atom   1.5169594440023208E-03 3.5027774483340006E+00 2.2673380824540004E+01 O 0.0 0.0 -2.5200000000000000E-04 -1.2724800000000001E+00 -4.5046399999999998E-01
atom   9.6717800999907071E-05 2.7315213510037558E-03 2.0279946587459989E+01 H 0.0 0.0 4.4900000000000002E-04 -1.4918699999999999E-01 7.7819999999999999E-03
atom   1.7811879300076014E-04 3.7732305154620014E+00 2.3616504035340004E+01 H 0.0 0.0 1.4490000000000000E-03 4.3457299999999999E-01 8.0754700000000001E-01
atom   6.2669021699992113E-04 1.6243203519240006E+00 2.1223617535295993E+01 C 0.0 0.0 -1.8530000000000000E-03 -5.8465900000000004E-01 3.1227500000000002E-01
atom   5.4118918584570022E+00 2.1516957738540015E+00 2.2672830143999995E+01 C 0.0 0.0 3.6700000000000001E-03 1.4428810000000001E+00 -7.0625700000000002E-01
atom   5.4095735538750001E+00 3.3947070666569998E+00 4.2934626349919984E+00 O 0.0 0.0 -1.9699999999999999E-04 -1.2525500000000001E-01 1.7827499999999999E-01
atom   1.1859972989984970E-03 5.4505152398099979E+00 3.3061304470320101E+00 O 0.0 0.0 1.6300000000000000E-04 -5.8172699999999999E-01 1.1222200000000000E-01
atom   2.4516095309978954E-03 4.2767309537669975E+00 8.6848698750000752E-01 O 0.0 0.0 2.3570000000000002E-03 4.9844899999999998E-01 -6.5630200000000005E-01
atom   5.4107830405559998E+00 2.2209225516660007E+00 1.8558191754599964E+00 O 0.0 0.0 2.5200000000000000E-04 1.2724800000000001E+00 4.5046399999999998E-01
atom   5.4122032821990018E+00 5.7209684786490023E+00 4.2492534125400105E+00 H 0.0 0.0 -4.4900000000000002E-04 1.4918699999999999E-01 -7.7819999999999999E-03
atom   5.4121218812070007E+00 1.9504694845379997E+00 9.1269596465999747E-01 H 0.0 0.0 -1.4490000000000000E-03 -4.3457299999999999E-01 -8.0754700000000001E-01
atom   5.4116733097830014E+00 4.0993796480760007E+00 3.3055824647040071E+00 C 0.0 0.0 1.8530000000000000E-03 5.8465900000000004E-01 -3.1227500000000002E-01
atom   4.0814154300512859E-04 3.5720042261459999E+00 1.8563698560000046E+00 C 0.0 0.0 -3.6700000000000001E-03 -1.4428810000000001E+00 7.0625700000000002E-01
atom   2.7264461250008309E-03 3.3947070666569998E+00 7.9711373650080013E+00 O 0.0 0.0 1.9699999999999999E-04 -1.2525500000000001E-01 -1.7827499999999999E-01
atom   5.4111140027010034E+00 5.4505152398099987E+00 8.9584695529679905E+00 O 0.0 0.0 -1.6300000000000000E-04 -5.8172699999999999E-01 -1.1222200000000000E-01
atom   5.4098483904689987E+00 4.2767309537669984E+00 1.1396113012499992E+01 O 0.0 0.0 -2.3570000000000002E-03 4.9844899999999998E-01 6.5630200000000005E-01
atom   1.5169594440014912E-03 2.2209225516660012E+00 1.0408780824540003E+01 O 0.0 0.0 -2.5200000000000000E-04 1.2724800000000001E+00 -4.5046399999999998E-01
atom   9.6717800999506227E-05 5.7209684786490032E+00 8.0153465874599892E+00 H 0.0 0.0 4.4900000000000002E-04 1.4918699999999999E-01 7.7819999999999999E-03
atom   1.7811879299989755E-04 1.9504694845380004E+00 1.1351904035340002E+01 H 0.0 0.0 1.4490000000000000E-03 -4.3457299999999999E-01 8.0754700000000001E-01
atom   6.2669021699932178E-04 4.0993796480760016E+00 8.9590175352959935E+00 C 0.0 0.0 -1.8530000000000000E-03 5.8465900000000004E-01 3.1227500000000002E-01
atom   5.4118918584570013E+00 3.5720042261460003E+00 1.0408230143999996E+01 C 0.0 0.0 3.6700000000000001E-03 -1.4428810000000001E+00 -7.0625700000000002E-01
atom   5.4095735538750009E+00 2.3289929333430015E+00 1.6558062634991998E+01 O 0.0 0.0 -1.9699999999999999E-04 1.2525500000000001E-01 1.7827499999999999E-01
atom   1.1859972989989309E-03 2.7318476019000326E-01 1.5570730447031988E+01 O 0.0 0.0 1.6300000000000000E-04 5.8172699999999999E-01 1.1222200000000000E-01
atom   2.4516095309984726E-03 1.4469690462330034E+00 1.3133086987500008E+01 O 0.0 0.0 2.3570000000000002E-03 -4.9844899999999998E-01 -6.5630200000000005E-01
atom   5.4107830405560007E+00 3.5027774483340002E+00 1.4120419175459997E+01 O 0.0 0.0 2.5200000000000000E-04 -1.2724800000000001E+00 4.5046399999999998E-01
atom   5.4122032821990027E+00 2.7315213510035255E-03 1.6513853412540008E+01 H 0.0 0.0 -4.4900000000000002E-04 -1.4918699999999999E-01 -7.7819999999999999E-03
atom   5.4121218812070016E+00 3.7732305154620009E+00 1.3177295964659997E+01 H 0.0 0.0 -1.4490000000000000E-03 4.3457299999999999E-01 -8.0754700000000001E-01
atom   5.4116733097830023E+00 1.6243203519240001E+00 1.5570182464704006E+01 C 0.0 0.0 1.8530000000000000E-03 -5.8465900000000004E-01 -3.1227500000000002E-01
atom   4.0814154300579256E-04 2.1516957738540010E+00 1.4120969856000004E+01 C 0.0 0.0 -3.6700000000000001E-03 1.4428810000000001E+00 7.0625700000000002E-01
energy   3.7508344132611171E-01
charge   0.0000000000000000E+00
end
begin
comment   oxalac_opt-QR-15-21853-3
lattice   6.7408999999999999E+00 0.0000000000000000E+00 0.0000000000000000E+00
lattice   3.3704500437774372E+00 6.3522499665685110E+00 0.0000000000000000E+00
lattice   3.3704498804960634E+00 4.5997385569388932E-01 7.5953068570389695E+00
atom   5.8982276921753511E+00 3.3870436983122452E+00 2.4384412142574274E+00 O 0.0 0.0 5.1000000000000004E-04 6.6514600000000002E-01 -2.1362100000000001E-01
atom   5.8980662821239722E+00 1.4562255933523816E+00 3.6518976670592584E+00 O 0.0 0.0 1.3540000000000000E-03 4.4560899999999998E-01 -1.0204940000000000E+00
atom   9.2687972463323263E+00 6.3715795938430055E+00 1.3591695286375238E+00 O 0.0 0.0 -3.9899999999999999E-04 -6.5400499999999995E-01 2.1392000000000000E-01
atom   5.8985086126048518E+00 1.9502855604040947E+00 1.4585966525802643E-01 O 0.0 0.0 -1.3240000000000001E-03 -4.4508999999999999E-01 1.0204770000000001E+00
atom   5.8985236448829559E+00 2.1099053841805868E+00 4.3831675071502847E+00 H 0.0 0.0 -6.4999999999999997E-04 7.8219999999999998E-02 2.2972500000000001E-01
atom   9.2685011303419298E+00 1.7565798793597764E+00 7.0098966822059765E+00 H 0.0 0.0 6.4999999999999997E-04 -7.8265000000000001E-02 -2.2950599999999999E-01
atom   5.8982245818882868E+00 2.1756079151650480E+00 2.5080507584938845E+00 C 0.0 0.0 -4.0700000000000003E-04 -1.1475130000000000E+00 9.4684800000000002E-01
atom   5.8983503128405390E+00 1.2309034926814313E+00 1.2897065738234073E+00 C 0.0 0.0 4.0700000000000003E-04 1.1365959999999999E+00 -9.4742000000000004E-01
atom   7.5835722320981498E+00 3.4251801239501551E+00 5.1568656427815425E+00 O 0.0 0.0 -5.1000000000000004E-04 -6.6514600000000002E-01 2.1362100000000001E-01
atom   7.5837336421495278E+00 5.3559982289100185E+00 3.9434091899797110E+00 O 0.0 0.0 -1.3540000000000000E-03 -4.4560899999999998E-01 1.0204940000000000E+00
atom   4.2130026779411729E+00 4.4064422841939488E-01 6.2361373284014459E+00 O 0.0 0.0 3.9899999999999999E-04 6.5400499999999995E-01 -2.1392000000000000E-01
atom   7.5832913116686491E+00 4.8619382618583060E+00 7.4494471917809433E+00 O 0.0 0.0 1.3240000000000001E-03 4.4508999999999999E-01 -1.0204770000000001E+00
atom   7.5832762793905442E+00 4.7023184380818135E+00 3.2121393498886848E+00 H 0.0 0.0 6.4999999999999997E-04 -7.8219999999999998E-02 -2.2972500000000001E-01
atom   4.2132987939315703E+00 5.0556439429026243E+00 5.8541017483299318E-01 H 0.0 0.0 -6.4999999999999997E-04 7.8265000000000001E-02 2.2950599999999999E-01
atom   7.5835753423852141E+00 4.6366159070973527E+00 5.0872560985450850E+00 C 0.0 0.0 4.0700000000000003E-04 1.1475130000000000E+00 -9.4684800000000002E-01
atom   7.5834496114329610E+00 5.5813203295809695E+00 6.3056002832155622E+00 C 0.0 0.0 -4.0700000000000003E-04 -1.1365959999999999E+00 9.4742000000000004E-01
atom   5.8982277301728319E+00 6.3713181793874663E+00 1.3592122142620573E+00 O 0.0 0.0 5.1000000000000004E-04 -6.6514600000000002E-01 2.1362100000000001E-01
atom   2.5276163421547779E+00 1.9498863177788186E+00 1.4575576146022623E-01 O 0.0 0.0 1.3540000000000000E-03 -4.4560899999999998E-01 1.0204940000000000E+00
atom   9.2687972083298646E+00 3.3867822838567059E+00 2.4384838998819607E+00 O 0.0 0.0 -3.9899999999999999E-04 6.5400499999999995E-01 -2.1392000000000000E-01
atom   2.5280585525718995E+00 1.4558263507271054E+00 3.6517937632614581E+00 O 0.0 0.0 -1.3240000000000001E-03 4.4508999999999999E-01 -1.0204770000000001E+00
atom   5.8985236000218544E+00 1.7561803826445028E+00 7.0097927784081691E+00 H 0.0 0.0 -6.4999999999999997E-04 -7.8219999999999998E-02 -2.2972500000000001E-01
atom   9.2685011752008819E+00 2.1095058874653132E+00 4.3830636033524781E+00 H 0.0 0.0 6.4999999999999997E-04 7.8265000000000001E-02 2.2950599999999999E-01
atom   2.5277745950544617E+00 1.2305039959661521E+00 1.2896026700256003E+00 C 0.0 0.0 -4.0700000000000003E-04 1.1475130000000000E+00 -9.4684800000000002E-01
atom   2.5279002996722140E+00 2.1752084184497691E+00 2.5079468546960775E+00 C 0.0 0.0 4.0700000000000003E-04 -1.1365959999999999E+00 9.4742000000000004E-01
atom   7.5835721941006691E+00 4.4090564287493450E-01 6.2360946427769122E+00 O 0.0 0.0 -5.1000000000000004E-04 6.6514600000000002E-01 -2.1362100000000001E-01
atom   1.0954183582118722E+01 4.8623375044835822E+00 7.4495510955787436E+00 O 0.0 0.0 -1.3540000000000000E-03 4.4560899999999998E-01 -1.0204940000000000E+00
atom   4.2130027159436363E+00 3.4254415384056944E+00 5.1568229571570088E+00 O 0.0 0.0 3.9899999999999999E-04 -6.5400499999999995E-01 2.1392000000000000E-01
atom   1.0953741371701600E+01 5.3563974715352947E+00 3.9435130937775114E+00 O 0.0 0.0 1.3240000000000001E-03 -4.4508999999999999E-01 1.0204770000000001E+00
atom   7.5832763242516457E+00 5.0560434396178975E+00 5.8551407863080007E-01 H 0.0 0.0 6.4999999999999997E-04 7.8219999999999998E-02 2.2972500000000001E-01
atom   4.2132987490726190E+00 4.7027179347970867E+00 3.2122432536864918E+00 H 0.0 0.0 -6.4999999999999997E-04 -7.8265000000000001E-02 -2.2950599999999999E-01
atom   1.0954025329219037E+01 5.5817198262962480E+00 6.3057041870133688E+00 C 0.0 0.0 4.0700000000000003E-04 -1.1475130000000000E+00 9.4684800000000002E-01
atom   1.0953899624601288E+01 4.6370154038126312E+00 5.0873600023428924E+00 C 0.0 0.0 -4.0700000000000003E-04 1.1365959999999999E+00 -9.4742000000000004E-01
energy   1.7752509620961998E-01
charge   0.0000000000000000E+00
end
begin
comment   oxalac_opt-QR-147-18018-3
lattice   8.8363999999999994E+00 0.0000000000000000E+00 0.0000000000000000E+00
lattice   -4.4181999999999970E+00 7.6525468780008135E+00 0.0000000000000000E+00
lattice   5.2173015260675119E-16 9.0366313215555671E-16 8.5205000000000002E+00
atom   5.8289796834720047E+00 1.5000309649453984E+00 6.3816397834000007E+00 O 0.0 0.0 4.2099999999999999E-02 1.3157500000000000E-01 -3.1659999999999999E-01
atom   5.9216549188500025E+00 3.3048518523743138E-02 8.1252964602650017E+00 O 0.0 0.0 -2.3455000000000000E-02 6.1421000000000003E-02 -9.6046100000000001E-01
atom   1.6913886669639986E+00 5.6272209133013087E+00 6.3795085507349976E+00 O 0.0 0.0 8.4938000000000000E-02 -2.8880299999999998E-01 3.6698199999999997E-01
atom   1.5986209144780053E+00 7.0942033597229637E+00 4.6356836791999969E+00 O 0.0 0.0 -8.4468000000000001E-02 -1.0124500000000000E-01 1.1276299999999999E+00
atom   5.8482671588440001E+00 8.7542213011421877E-01 1.0213029160999572E-01 H 0.0 0.0 9.6390000000000000E-03 1.8557999999999999E-01 6.6619300000000004E-01
atom   1.6719187641140050E+00 6.2518307429635751E+00 4.1383512111350020E+00 H 0.0 0.0 7.0553000000000005E-02 -1.7717100000000000E-01 -7.5374099999999999E-01
atom   5.9128653959519974E+00 3.7033582310459934E-01 6.8168050645699960E+00 C 0.0 0.0 -1.5179000000000000E-02 -6.0232100000000000E-01 5.2913200000000005E-01
atom   1.6074104815580030E+00 6.7569159786166395E+00 5.9441750748950017E+00 C 0.0 0.0 -1.2447500000000000E-01 7.2345800000000005E-01 -6.6757000000000000E-01
atom   -1.4107796834720019E+00 6.1525159130554155E+00 2.1388602165999995E+00 O 0.0 0.0 -4.2099999999999999E-02 -1.3157500000000000E-01 3.1659999999999999E-01
atom   -1.5034549188500002E+00 7.6194983594770713E+00 3.9520353973499872E-01 O 0.0 0.0 2.3455000000000000E-02 -6.1421000000000003E-02 9.6046100000000001E-01
atom   2.7268113330360002E+00 2.0253259646995132E+00 2.1409914492650031E+00 O 0.0 0.0 -8.4938000000000000E-02 2.8880299999999998E-01 -3.6698199999999997E-01
atom   2.8195790855219935E+00 5.5834351827785755E-01 3.8848163208000033E+00 O 0.0 0.0 8.4468000000000001E-02 1.0124500000000000E-01 -1.1276299999999999E+00
atom   -1.4300671588439970E+00 6.7771247478865959E+00 8.4183697083899975E+00 H 0.0 0.0 -9.6390000000000000E-03 -1.8557999999999999E-01 -6.6619300000000004E-01
atom   2.7462812358859976E+00 1.4007161350372392E+00 4.3821487888649981E+00 H 0.0 0.0 -7.0553000000000005E-02 1.7717100000000000E-01 7.5374099999999999E-01
atom   -1.4946653959519949E+00 7.2822110548962149E+00 1.7036949354300037E+00 C 0.0 0.0 1.5179000000000000E-02 6.0232100000000000E-01 -5.2913200000000005E-01
atom   2.8107895184419958E+00 8.9563089938418206E-01 2.5763249251049984E+00 C 0.0 0.0 1.2447500000000000E-01 -7.2345800000000005E-01 6.6757000000000000E-01
atom   2.8027750803700058E+00 1.8544869114979834E+00 6.3816397834000007E+00 O 0.0 0.0 9.2882999999999993E-02 -1.0221600000000000E-01 -3.1660700000000003E-01
atom   1.4859933971740011E+00 2.5077190265697622E+00 8.1252964602650017E+00 O 0.0 0.0 6.4919000000000004E-02 -1.0422000000000001E-02 -9.6045999999999998E-01
atom   -3.9057806985600158E-01 3.3741508680862422E+00 6.3795085507349976E+00 O 0.0 0.0 -2.9205300000000001E-01 7.0618000000000000E-02 3.6679600000000001E-01
atom   9.2624987189400054E-01 2.7209988751802712E+00 4.6356836791999969E+00 O 0.0 0.0 -4.5449000000000003E-02 1.2382500000000000E-01 1.1276649999999999E+00
atom   2.2522042242920000E+00 2.1500878852665575E+00 1.0213029160999572E-01 H 0.0 0.0 1.5591400000000000E-01 -1.0114099999999999E-01 6.6619399999999995E-01
atom   1.6008486151000470E-01 3.0787073837324175E+00 4.1383512111350020E+00 H 0.0 0.0 -1.8871800000000000E-01 2.7484999999999999E-02 -7.5374399999999997E-01
atom   1.7824875327640051E+00 2.3466873243961519E+00 6.8168050645699960E+00 C 0.0 0.0 -5.1405599999999996E-01 3.1432500000000002E-01 5.2914000000000005E-01
atom   6.2975564794000094E-01 2.8820305773538886E+00 5.9441750748950017E+00 C 0.0 0.0 6.8830999999999998E-01 -2.5370700000000002E-01 -6.6742199999999996E-01
atom   4.6228452361580032E+00 4.2980290015574276E+00 6.3816397834000007E+00 O 0.0 0.0 -1.3500699999999999E-01 -2.9354999999999999E-02 -3.1660500000000003E-01
atom   5.8469516839759983E+00 5.1117793329073109E+00 8.1252964602650017E+00 O 0.0 0.0 -4.1547000000000001E-02 -5.0949000000000001E-02 -9.6046500000000001E-01
atom   -1.3008105971079942E+00 6.3037219746140858E+00 6.3795085507349976E+00 O 0.0 0.0 2.0759200000000000E-01 2.1787000000000001E-01 3.6697099999999999E-01
atom   -2.5248707863719915E+00 5.4898915210983938E+00 4.6356836791999969E+00 O 0.0 0.0 1.2990599999999999E-01 -2.2529000000000000E-02 1.1276400000000000E+00
atom   5.1541286168640017E+00 4.6270368626200371E+00 1.0213029160999572E-01 H 0.0 0.0 -1.6554500000000000E-01 -8.4445000000000006E-02 6.6620000000000001E-01
atom   -1.8320036256239922E+00 5.9745556293056286E+00 4.1383512111350020E+00 H 0.0 0.0 1.1814200000000000E-01 1.4967900000000001E-01 -7.5374099999999999E-01
atom   5.5592470712840010E+00 4.9355237305000648E+00 6.8168050645699960E+00 C 0.0 0.0 5.2922499999999995E-01 2.8800500000000001E-01 5.2913900000000003E-01
