id,spacegroup,density,energy,minimization_step,trial_number,minimization_time,metadata
oxalac_opt-QR-14-850-3,14,1.8695,-79.5392,3,850,2.0379550457000732,
oxalac_opt-QR-3-2904-3,3,1.6154,-79.5335,3,2904,1.150348424911499,
oxalac_opt-QR-5-20609-3,5,1.7142,-79.5256,3,20609,1.2516884803771973,
oxalac_opt-QR-56-17654-3,56,1.639,-79.5245,3,17654,3.542130708694458,
oxalac_opt-QR-14-9272-3,14,1.8142,-79.5125,3,9272,6.295246601104736,
oxalac_opt-QR-154-3029-3,154,1.7241,-79.5083,3,3029,5.6913533210754395,
oxalac_opt-QR-56-3545-3,56,1.669,-79.4521,3,3545,23.204041957855225,
oxalac_opt-QR-14-10181-3,14,1.8067,-79.4449,3,10181,9.938610792160034,
oxalac_opt-QR-15-12144-3,15,1.7314,-79.44,3,12144,3.109025716781616,
oxalac_opt-QR-60-12719-3,60,1.7571,-79.4352,3,12719,3.3298189640045166,
oxalac_opt-QR-60-18870-3,60,1.6698,-79.4182,3,18870,3.729160785675049,
oxalac_opt-QR-9-7310-3,9,1.6504,-79.3964,3,7310,1.240210771560669,
oxalac_opt-QR-19-8924-3,19,1.9021,-79.386,3,8924,3.19018292427063,
oxalac_opt-QR-15-16761-3,15,1.6129,-79.3756,3,16761,4.704034805297852,
oxalac_opt-QR-33-5632-3,33,1.679,-79.3715,3,5632,2.009208917617798,
oxalac_opt-QR-7-6875-3,7,1.6223,-79.3575,3,6875,3.6628024578094482,
oxalac_opt-QR-45-11845-3,45,1.6317,-79.3394,3,11845,5.954040050506592,
oxalac_opt-QR-76-625-3,76,1.7948,-79.3159,3,625,4.7271037101745605,
oxalac_opt-QR-37-4803-3,37,1.6582,-79.3089,3,4803,2.1448416709899902,
oxalac_opt-QR-14-4564-3,14,1.7994,-79.307,3,4564,13.239757299423218,
oxalac_opt-QR-143-9281-3,143,1.4261,-79.2842,3,9281,2.8581185340881348,
oxalac_opt-QR-61-1567-3,61,1.7434,-79.2608,3,1567,8.395459413528442,
oxalac_opt-QR-161-3068-3,161,1.6929,-79.2395,3,3068,3.296126127243042,
oxalac_opt-QR-82-4950-3,82,1.6628,-79.2261,3,4950,2.3968613147735596,
oxalac_opt-QR-29-4633-3,29,1.8459,-79.2231,3,4633,2.274205207824707,
oxalac_opt-QR-43-16945-3,43,1.6608,-79.2027,3,16945,3.2261064052581787,
oxalac_opt-QR-15-2933-3,15,1.7183,-79.1881,3,2933,2.6524360179901123,
oxalac_opt-QR-15-11731-3,15,1.6932,-79.1785,3,11731,3.104995012283325,
oxalac_opt-QR-43-4897-3,43,1.9012,-79.1622,3,4897,2.9841041564941406,
oxalac_opt-QR-41-10963-3,41,1.7864,-79.1493,3,10963,5.000882863998413,
oxalac_opt-QR-5-16402-3,5,1.7015,-79.1371,3,16402,1.2527079582214355,
oxalac_opt-QR-41-8877-3,41,1.7868,-79.1262,3,8877,9.77245020866394,
oxalac_opt-QR-154-6267-3,154,1.6485,-79.0838,3,6267,2.7831125259399414,
oxalac_opt-QR-20-25810-3,20,1.6935,-79.0805,3,25810,3.5431528091430664,
oxalac_opt-QR-62-10304-3,62,1.6412,-79.0372,3,10304,3.6755104064941406,
oxalac_opt-QR-29-1462-3,29,1.7547,-79.037,3,1462,1.7691547870635986,
oxalac_opt-QR-33-1254-3,33,1.8139,-79.0127,3,1254,4.928465843200684,
oxalac_opt-QR-33-7152-3,33,1.8104,-79.0064,3,7152,5.4296715259552,
oxalac_opt-QR-15-22093-3,15,1.6667,-79.004,3,22093,6.09595251083374,
oxalac_opt-QR-56-12189-3,56,1.6391,-79.0015,3,12189,27.568230867385864,
oxalac_opt-QR-45-5287-3,45,1.8078,-78.9572,3,5287,2.4454052448272705,
oxalac_opt-QR-179-8293-3,179,1.665,-78.9563,3,8293,7.78603982925415,
oxalac_opt-QR-88-20370-3,88,1.808,-78.9308,3,20370,4.242543697357178,
oxalac_opt-QR-154-151-3,154,1.7628,-78.9239,3,151,13.04793643951416,
oxalac_opt-QR-14-2823-3,14,1.7206,-78.9162,3,2823,2.7242255210876465,
oxalac_opt-QR-41-3057-3,41,1.6205,-78.9094,3,3057,9.905642032623291,
oxalac_opt-QR-14-1071-3,14,1.72,-78.8789,3,1071,3.585360527038574,
oxalac_opt-QR-54-16272-3,54,1.741,-78.8488,3,16272,3.949234962463379,
oxalac_opt-QR-86-10185-3,86,1.795,-78.8444,3,10185,3.042020320892334,
oxalac_opt-QR-33-4764-3,33,1.7346,-78.8381,3,4764,1.8717222213745117,
oxalac_opt-QR-9-9277-3,9,1.6616,-78.8016,3,9277,1.713876724243164,
oxalac_opt-QR-13-10078-3,13,1.6549,-78.7928,3,10078,1.9290266036987305,
oxalac_opt-QR-19-1661-3,19,1.7794,-78.784,3,1661,3.8273117542266846,
oxalac_opt-QR-14-12252-3,14,1.7866,-78.7826,3,12252,11.94557523727417,
oxalac_opt-QR-15-846-3,15,1.7233,-78.7688,3,846,7.905826091766357,
oxalac_opt-QR-148-13777-3,148,1.6529,-78.768,3,13777,4.802568674087524,
oxalac_opt-QR-19-7451-3,19,1.7859,-78.7314,3,7451,6.282642364501953,
oxalac_opt-QR-56-5795-3,56,1.6732,-78.7249,3,5795,4.149374008178711,
oxalac_opt-QR-18-10526-3,18,1.7688,-78.7202,3,10526,1.8808221817016602,
oxalac_opt-QR-9-9471-3,9,1.7266,-78.7034,3,9471,1.2544400691986084,
oxalac_opt-QR-15-20345-3,15,1.7636,-78.6975,3,20345,2.5306622982025146,
oxalac_opt-QR-30-9921-3,30,1.6522,-78.6967,3,9921,8.03425669670105,
oxalac_opt-QR-20-12-3,20,1.7332,-78.6844,3,12,1.8382983207702637,
oxalac_opt-QR-146-3682-3,146,1.7224,-78.6649,3,3682,1.5203559398651123,
oxalac_opt-QR-9-1232-3,9,1.7414,-78.6371,3,1232,11.528926849365234,
oxalac_opt-QR-45-9138-3,45,1.7601,-78.6275,3,9138,3.4968931674957275,
oxalac_opt-QR-45-10090-3,45,1.8378,-78.6181,3,10090,2.1461894512176514,
oxalac_opt-QR-9-8285-3,9,1.7411,-78.6178,3,8285,2.353625774383545,
oxalac_opt-QR-62-5331-3,62,1.6263,-78.6125,3,5331,3.377469062805176,
oxalac_opt-QR-41-8923-3,41,1.6364,-78.6125,3,8923,10.402524709701538,
oxalac_opt-QR-88-10201-3,88,1.7938,-78.6073,3,10201,5.091623306274414,
oxalac_opt-QR-88-8225-3,88,1.8246,-78.6002,3,8225,11.489968538284302,
oxalac_opt-QR-33-5731-3,33,1.7926,-78.5776,3,5731,7.089081287384033,
oxalac_opt-QR-70-92089-3,70,1.723,-78.5753,3,92089,6.414593935012817,
oxalac_opt-QR-43-13065-3,43,1.6681,-78.5532,3,13065,3.3357083797454834,
oxalac_opt-QR-154-5099-3,154,1.5717,-78.5491,3,5099,3.036512851715088,
oxalac_opt-QR-15-11145-3,15,1.7252,-78.548,3,11145,4.609508037567139,
oxalac_opt-QR-45-7146-3,45,1.7471,-78.5297,3,7146,2.393296957015991,
oxalac_opt-QR-9-1870-3,9,1.6274,-78.5151,3,1870,3.1662120819091797,
oxalac_opt-QR-60-18553-3,60,1.7143,-78.5142,3,18553,3.484286308288574,
oxalac_opt-QR-9-2473-3,9,1.6525,-78.5141,3,2473,6.418036937713623,
oxalac_opt-QR-43-14973-3,43,1.6352,-78.5129,3,14973,3.826507568359375,
oxalac_opt-QR-33-11183-3,33,1.7695,-78.4849,3,11183,2.2240819931030273,
oxalac_opt-QR-33-3939-3,33,1.7495,-78.4807,3,3939,1.7746455669403076,
oxalac_opt-QR-56-20904-3,56,1.7297,-78.4554,3,20904,3.7812671661376953,
oxalac_opt-QR-54-11974-3,54,1.7021,-78.4534,3,11974,17.657753467559814,
oxalac_opt-QR-5-5466-3,5,1.726,-78.4532,3,5466,1.7621779441833496,
oxalac_opt-QR-9-6585-3,9,1.7462,-78.434,3,6585,1.2384424209594727,
oxalac_opt-QR-15-1685-3,15,1.6693,-78.4062,3,1685,2.587369203567505,
oxalac_opt-QR-5-5165-3,5,1.7193,-78.3907,3,5165,4.257126331329346,
oxalac_opt-QR-9-4507-3,9,1.7441,-78.3734,3,4507,2.35577654838562,
oxalac_opt-QR-9-2209-3,9,1.7927,-78.3611,3,2209,3.2078590393066406,
oxalac_opt-QR-147-16258-3,147,1.4342,-78.3571,3,16258,3.031359910964966,
oxalac_opt-QR-60-20747-3,60,1.5834,-78.3472,3,20747,6.985205411911011,
oxalac_opt-QR-96-5489-3,96,1.5853,-78.329,3,5489,25.872292280197144,
oxalac_opt-QR-52-20565-3,52,1.6686,-78.3215,3,20565,16.298940658569336,
oxalac_opt-QR-15-13705-3,15,1.7944,-78.2963,3,13705,15.413305759429932,
oxalac_opt-QR-20-14836-3,20,1.5861,-78.2896,3,14836,5.505402088165283,
oxalac_opt-QR-9-2015-3,9,1.8052,-78.2893,3,2015,1.2525103092193604,
oxalac_opt-QR-60-7332-3,60,1.7271,-78.2885,3,7332,7.3879876136779785,
oxalac_opt-QR-56-7405-3,56,1.6685,-78.2773,3,7405,23.21024799346924,
oxalac_opt-QR-32-4711-3,32,1.5882,-78.2772,3,4711,3.980300188064575,
oxalac_opt-QR-52-9110-3,52,1.6406,-78.2669,3,9110,3.627469062805176,
oxalac_opt-QR-148-3904-3,148,1.535,-78.2476,3,3904,13.261557817459106,
oxalac_opt-QR-37-7524-3,37,1.6059,-78.245,3,7524,1.7950201034545898,
oxalac_opt-QR-13-5432-3,13,1.7531,-78.2339,3,5432,6.0852203369140625,
oxalac_opt-QR-171-2024-3,171,1.6644,-78.229,3,2024,2.230935573577881,
oxalac_opt-QR-15-2832-3,15,1.8632,-78.2284,3,2832,2.3957595825195312,
oxalac_opt-QR-20-24922-3,20,1.6588,-78.2015,3,24922,5.506487846374512,
oxalac_opt-QR-15-14085-3,15,1.7842,-78.1899,3,14085,6.060290098190308,
oxalac_opt-QR-61-4507-3,61,1.6736,-78.1878,3,4507,13.353177547454834,
oxalac_opt-QR-146-954-3,146,1.4349,-78.1704,3,954,3.890845775604248,
oxalac_opt-QR-52-12427-3,52,1.6121,-78.1488,3,12427,16.755526542663574,
oxalac_opt-QR-15-6896-3,15,1.696,-78.1442,3,6896,6.7245612144470215,
oxalac_opt-QR-9-993-3,9,1.746,-78.1428,3,993,5.820392847061157,
oxalac_opt-QR-56-16862-3,56,1.8436,-78.1355,3,16862,17.86527991294861,
oxalac_opt-QR-52-17760-3,52,1.7238,-78.1339,3,17760,3.5427420139312744,
oxalac_opt-QR-161-4-3,161,1.7377,-78.132,3,4,3.527832508087158,
oxalac_opt-QR-60-18119-3,60,1.7704,-78.1284,3,18119,4.196699619293213,
oxalac_opt-QR-76-484-3,76,1.8812,-78.118,3,484,1.6378414630889893,
oxalac_opt-QR-41-3627-3,41,1.7879,-78.115,3,3627,2.190770149230957,
oxalac_opt-QR-18-6854-3,18,1.6178,-78.1077,3,6854,1.825700283050537,
oxalac_opt-QR-15-10316-3,15,1.789,-78.0961,3,10316,7.896742343902588,
oxalac_opt-QR-9-5474-3,9,1.8845,-78.0832,3,5474,2.1090734004974365,
oxalac_opt-QR-34-5083-3,34,1.7043,-78.0729,3,5083,1.5819244384765625,
oxalac_opt-QR-14-4311-3,14,1.806,-78.0703,3,4311,7.543279409408569,
oxalac_opt-QR-15-7307-3,15,1.6889,-78.068,3,7307,2.406683921813965,
oxalac_opt-QR-5-20032-3,5,1.6971,-78.0607,3,20032,1.3673374652862549,
oxalac_opt-QR-15-15201-3,15,1.6148,-78.0306,3,15201,4.605896234512329,
oxalac_opt-QR-43-6790-3,43,1.6586,-77.9871,3,6790,8.84207272529602,
oxalac_opt-QR-33-3745-3,33,1.8405,-77.9686,3,3745,1.875112771987915,
oxalac_opt-QR-169-5149-3,169,1.6698,-77.9625,3,5149,8.806645154953003,
oxalac_opt-QR-61-392-3,61,1.6121,-77.9606,3,392,5.2868218421936035,
oxalac_opt-QR-5-11492-3,5,1.7855,-77.9569,3,11492,1.2414064407348633,
oxalac_opt-QR-60-12973-3,60,1.7358,-77.9429,3,12973,3.7715659141540527,
oxalac_opt-QR-62-4922-3,62,1.6529,-77.9421,3,4922,8.445476770401001,
oxalac_opt-QR-13-7220-3,13,1.6631,-77.9372,3,7220,1.782602071762085,
oxalac_opt-QR-13-15865-3,13,1.6161,-77.9359,3,15865,7.4453957080841064,
oxalac_opt-QR-52-6182-3,52,1.6654,-77.9327,3,6182,3.537260055541992,
oxalac_opt-QR-60-14332-3,60,1.5899,-77.9243,3,14332,3.9394686222076416,
oxalac_opt-QR-19-1715-3,19,1.8652,-77.9202,3,1715,1.9834802150726318,
oxalac_opt-QR-45-12187-3,45,1.6389,-77.9172,3,12187,1.8909878730773926,
oxalac_opt-QR-60-18784-3,60,1.7383,-77.905,3,18784,11.991438150405884,
oxalac_opt-QR-61-4803-3,61,1.6257,-77.9013,3,4803,22.806131839752197,
oxalac_opt-QR-114-3338-3,114,1.7597,-77.8816,3,3338,3.5841472148895264,
oxalac_opt-QR-54-2048-3,54,1.6282,-77.8651,3,2048,4.132408142089844,
oxalac_opt-QR-62-12968-3,62,1.5845,-77.8546,3,12968,3.423215389251709,
oxalac_opt-QR-88-3776-3,88,1.5609,-77.854,3,3776,6.879892826080322,
oxalac_opt-QR-56-5799-3,56,1.7653,-77.8444,3,5799,9.285414934158325,
oxalac_opt-QR-54-139-3,54,1.8008,-77.8313,3,139,18.31483292579651,
oxalac_opt-QR-56-3366-3,56,1.6269,-77.8176,3,3366,4.138586044311523,
oxalac_opt-QR-30-3178-3,30,1.6785,-77.8168,3,3178,6.8394389152526855,
oxalac_opt-QR-114-3793-3,114,1.8248,-77.8116,3,3793,3.8263955116271973,
oxalac_opt-QR-88-17105-3,88,1.825,-77.8109,3,17105,5.782589673995972,
oxalac_opt-QR-60-913-3,60,1.6899,-77.8045,3,913,23.225493907928467,
oxalac_opt-QR-60-6814-3,60,1.7041,-77.7934,3,6814,3.932101011276245,
oxalac_opt-QR-43-19004-3,43,1.6275,-77.7798,3,19004,3.3982248306274414,
oxalac_opt-QR-14-6638-3,14,1.8226,-77.7797,3,6638,2.5724329948425293,
oxalac_opt-QR-45-1820-3,45,1.7982,-77.7492,3,1820,1.8211712837219238,
oxalac_opt-QR-54-9426-3,54,1.791,-77.7467,3,9426,4.691647291183472,
oxalac_opt-QR-56-8550-3,56,1.6553,-77.7337,3,8550,3.925841808319092,
oxalac_opt-QR-54-75-3,54,1.6314,-77.7159,3,75,3.536775588989258,
oxalac_opt-QR-3-10654-3,3,1.6152,-77.7055,3,10654,1.9629395008087158,
oxalac_opt-QR-15-9581-3,15,1.8443,-77.705,3,9581,8.702371835708618,
oxalac_opt-QR-60-5462-3,60,1.6827,-77.6967,3,5462,3.637211322784424,
oxalac_opt-QR-23-3234-3,23,1.7767,-77.6942,3,3234,1.9380288124084473,
oxalac_opt-QR-56-12174-3,56,1.7122,-77.6792,3,12174,5.41307258605957,
oxalac_opt-QR-15-9192-3,15,1.8271,-77.6456,3,9192,2.39685320854187,
oxalac_opt-QR-14-9738-3,14,1.7217,-77.642,3,9738,5.627048969268799,
oxalac_opt-QR-54-4780-3,54,1.7099,-77.6352,3,4780,20.306898593902588,
oxalac_opt-QR-13-17561-3,13,1.8395,-77.6136,3,17561,2.6836512088775635,
oxalac_opt-QR-77-7314-3,77,1.5556,-77.597,3,7314,2.777750015258789,
oxalac_opt-QR-29-154-3,29,1.7325,-77.5963,3,154,20.17309832572937,
oxalac_opt-QR-13-1828-3,13,1.7463,-77.5948,3,1828,2.330737829208374,
oxalac_opt-QR-15-20854-3,15,1.6513,-77.5807,3,20854,2.497760057449341,
oxalac_opt-QR-15-21038-3,15,1.612,-77.5793,3,21038,4.855878829956055,
oxalac_opt-QR-29-9325-3,29,1.7249,-77.5768,3,9325,11.33946442604065,
oxalac_opt-QR-13-19161-3,13,1.6529,-77.5646,3,19161,1.8749706745147705,
oxalac_opt-QR-33-6607-3,33,1.7915,-77.5485,3,6607,1.7746648788452148,
oxalac_opt-QR-45-7256-3,45,1.7025,-77.5457,3,7256,2.247157573699951,
oxalac_opt-QR-13-11406-3,13,1.8064,-77.5431,3,11406,14.393837690353394,
oxalac_opt-QR-96-420-3,96,1.6704,-77.5361,3,420,10.38362979888916,
oxalac_opt-QR-5-20056-3,5,1.6531,-77.5323,3,20056,2.7620725631713867,
oxalac_opt-QR-54-3858-3,54,1.7239,-77.4883,3,3858,5.945945501327515,
oxalac_opt-QR-148-4042-3,148,1.631,-77.4652,3,4042,3.9738376140594482,
oxalac_opt-QR-62-2684-3,62,1.6367,-77.4594,3,2684,3.581064224243164,
oxalac_opt-QR-13-22084-3,13,1.6614,-77.4513,3,22084,4.025826930999756,
oxalac_opt-QR-13-6234-3,13,1.8044,-77.4508,3,6234,5.835835218429565,
oxalac_opt-QR-45-10496-3,45,1.6643,-77.4497,3,10496,9.107229232788086,
oxalac_opt-QR-88-135-3,88,1.7301,-77.4409,3,135,3.8250412940979004,
oxalac_opt-QR-9-10436-3,9,1.7762,-77.4398,3,10436,1.2445929050445557,
oxalac_opt-QR-60-2556-3,60,1.8084,-77.4287,3,2556,3.080798387527466,
oxalac_opt-QR-13-4445-3,13,1.8126,-77.425,3,4445,3.779458522796631,
oxalac_opt-QR-13-2775-3,13,1.6545,-77.4181,3,2775,1.8325636386871338,
oxalac_opt-QR-11-29301-3,11,1.686,-77.4154,3,29301,1.7767376899719238,
oxalac_opt-QR-9-184-3,9,1.8136,-77.3957,3,184,3.405789613723755,
oxalac_opt-QR-85-13947-3,85,1.6382,-77.389,3,13947,3.98384690284729,
oxalac_opt-QR-9-11558-3,9,1.8133,-77.3733,3,11558,1.8049190044403076,
oxalac_opt-QR-13-970-3,13,1.8003,-77.3555,3,970,4.531749248504639,
oxalac_opt-QR-13-21334-3,13,1.6115,-77.3182,3,21334,11.940211057662964,
oxalac_opt-QR-43-9768-3,43,1.7456,-77.3098,3,9768,6.488634824752808,
oxalac_opt-QR-146-1738-3,146,1.5811,-77.3069,3,1738,1.525982141494751,
oxalac_opt-QR-52-14622-3,52,1.7205,-77.2755,3,14622,3.626553773880005,
oxalac_opt-QR-13-10350-3,13,1.8295,-77.2725,3,10350,2.1346890926361084,
oxalac_opt-QR-146-6090-3,146,1.4523,-77.267,3,6090,2.035064458847046,
oxalac_opt-QR-148-13275-3,148,1.7247,-77.2631,3,13275,3.349510431289673,
oxalac_opt-QR-5-11359-3,5,1.6058,-77.2565,3,11359,18.133997201919556,
oxalac_opt-QR-5-20070-3,5,1.69,-77.2352,3,20070,1.672884225845337,
oxalac_opt-QR-54-18378-3,54,1.7377,-77.2329,3,18378,4.026247501373291,
oxalac_opt-QR-73-15168-3,73,1.7263,-77.2309,3,15168,10.780921459197998,
oxalac_opt-QR-73-10313-3,73,1.7262,-77.2259,3,10313,12.942551851272583,
oxalac_opt-QR-73-2893-3,73,1.7262,-77.2257,3,2893,16.688589096069336,
oxalac_opt-QR-154-1009-3,154,1.5883,-77.2227,3,1009,2.8323261737823486,
oxalac_opt-QR-5-9329-3,5,1.729,-77.2159,3,9329,6.670392990112305,
oxalac_opt-QR-52-6069-3,52,1.66,-77.2138,3,6069,3.433051586151123,
oxalac_opt-QR-14-6739-3,14,1.7548,-77.1998,3,6739,3.869568109512329,
oxalac_opt-QR-169-8821-3,169,1.5632,-77.1942,3,8821,15.153849601745605,
oxalac_opt-QR-30-1724-3,30,1.6022,-77.1738,3,1724,1.7318758964538574,
oxalac_opt-QR-9-5130-3,9,1.7303,-77.172,3,5130,7.218287706375122,
oxalac_opt-QR-148-16112-3,148,1.4474,-77.1678,3,16112,4.663183212280273,
oxalac_opt-QR-70-98464-3,70,1.7983,-77.1639,3,98464,5.315577268600464,
oxalac_opt-QR-14-1305-3,14,1.8314,-77.1628,3,1305,6.6337831020355225,
oxalac_opt-QR-13-7924-3,13,1.6081,-77.1626,3,7924,4.327031373977661,
oxalac_opt-QR-61-8360-3,61,1.729,-77.15,3,8360,4.126572132110596,
oxalac_opt-QR-5-2297-3,5,1.7275,-77.1463,3,2297,3.5180320739746094,
oxalac_opt-QR-15-200-3,15,1.8181,-77.1462,3,200,4.910417079925537,
oxalac_opt-QR-5-14027-3,5,1.7221,-77.1447,3,14027,3.5612130165100098,
oxalac_opt-QR-5-4783-3,5,1.7235,-77.1412,3,4783,3.7245419025421143,
oxalac_opt-QR-5-16721-3,5,1.6212,-77.1343,3,16721,2.257094621658325,
oxalac_opt-QR-15-4633-3,15,1.6498,-77.0942,3,4633,2.708167314529419,
oxalac_opt-QR-86-11394-3,86,1.6866,-77.0846,3,11394,3.787123441696167,
oxalac_opt-QR-13-21079-3,13,1.658,-77.0727,3,21079,2.0008044242858887,
oxalac_opt-QR-148-13614-3,148,1.6204,-77.0662,3,13614,3.344682455062866,
oxalac_opt-QR-15-14184-3,15,1.8245,-77.0492,3,14184,2.1936593055725098,
oxalac_opt-QR-15-8650-3,15,1.7745,-77.0469,3,8650,6.146066904067993,
oxalac_opt-QR-56-10443-3,56,1.7374,-77.0439,3,10443,9.683931350708008,
oxalac_opt-QR-148-5529-3,148,1.7618,-77.0292,3,5529,3.856290102005005,
oxalac_opt-QR-14-13444-3,14,1.7902,-77.0024,3,13444,2.1861300468444824,
oxalac_opt-QR-76-6178-3,76,1.7705,-76.9998,3,6178,1.524946689605713,
oxalac_opt-QR-34-7004-3,34,1.7399,-76.9848,3,7004,1.8302714824676514,
oxalac_opt-QR-122-12798-3,122,1.6434,-76.9689,3,12798,18.5547456741333,
oxalac_opt-QR-56-10037-3,56,1.6628,-76.9634,3,10037,17.35552954673767,
oxalac_opt-QR-56-19799-3,56,1.6641,-76.9467,3,19799,18.503132104873657,
oxalac_opt-QR-13-22541-3,13,1.7863,-76.9246,3,22541,2.2251877784729004,
oxalac_opt-QR-56-13462-3,56,1.6181,-76.9097,3,13462,36.62869143486023,
oxalac_opt-QR-13-23693-3,13,1.7246,-76.8915,3,23693,2.3761961460113525,
oxalac_opt-QR-13-5950-3,13,1.6156,-76.8848,3,5950,8.086814403533936,
oxalac_opt-QR-60-4776-3,60,1.7677,-76.8772,3,4776,7.790048360824585,
oxalac_opt-QR-56-7810-3,56,1.6613,-76.8741,3,7810,43.68955445289612,
oxalac_opt-QR-56-17459-3,56,1.6606,-76.8572,3,17459,7.695679664611816,
oxalac_opt-QR-56-694-3,56,1.6598,-76.8447,3,694,9.053556203842163,
oxalac_opt-QR-9-4057-3,9,1.6521,-76.8296,3,4057,4.564650297164917,
oxalac_opt-QR-60-19179-3,60,1.6348,-76.8106,3,19179,4.991698980331421,
oxalac_opt-QR-88-11809-3,88,1.7192,-76.8059,3,11809,11.454478025436401,
oxalac_opt-QR-154-2219-3,154,1.644,-76.8058,3,2219,3.104219675064087,
oxalac_opt-QR-179-1345-3,179,1.5866,-76.7931,3,1345,9.19417929649353,
oxalac_opt-QR-96-15063-3,96,1.6722,-76.7889,3,15063,3.713870048522949,
oxalac_opt-QR-12-10935-3,12,1.6631,-76.7831,3,10935,1.9895975589752197,
oxalac_opt-QR-12-12697-3,12,1.6125,-76.7805,3,12697,2.841249942779541,
oxalac_opt-QR-62-24093-3,62,1.6696,-76.7648,3,24093,3.3798866271972656,
oxalac_opt-QR-14-176-3,14,1.8207,-76.7631,3,176,2.5238711833953857,
oxalac_opt-QR-179-10855-3,179,1.6437,-76.7448,3,10855,6.789407968521118,
oxalac_opt-QR-60-4018-3,60,1.7965,-76.7446,3,4018,3.9385898113250732,
oxalac_opt-QR-30-11258-3,30,1.5638,-76.7296,3,11258,1.5277318954467773,
oxalac_opt-QR-43-19953-3,43,1.8546,-76.7294,3,19953,3.0378386974334717,
oxalac_opt-QR-52-15778-3,52,1.6473,-76.7026,3,15778,41.03519034385681,
oxalac_opt-QR-179-6529-3,179,1.6178,-76.6727,3,6529,7.792646646499634,
oxalac_opt-QR-15-5137-3,15,1.7718,-76.6468,3,5137,2.408273220062256,
oxalac_opt-QR-88-8398-3,88,1.4667,-76.6225,3,8398,4.767621040344238,
oxalac_opt-QR-61-13346-3,61,1.757,-76.6144,3,13346,4.732756853103638,
oxalac_opt-QR-15-15059-3,15,1.689,-76.6109,3,15059,2.296626091003418,
oxalac_opt-QR-43-12116-3,43,1.717,-76.6106,3,12116,3.1280934810638428,
oxalac_opt-QR-60-7295-3,60,1.6268,-76.605,3,7295,5.446354150772095,
oxalac_opt-QR-15-847-3,15,1.7612,-76.5884,3,847,6.90563702583313,
oxalac_opt-QR-56-16238-3,56,1.7423,-76.5743,3,16238,5.190646409988403,
oxalac_opt-QR-15-9529-3,15,1.8345,-76.5681,3,9529,4.341704368591309,
oxalac_opt-QR-15-13157-3,15,1.6924,-76.548,3,13157,9.477210283279419,
oxalac_opt-QR-43-16146-3,43,1.8033,-76.548,3,16146,3.6435394287109375,
oxalac_opt-QR-82-10218-3,82,1.7226,-76.5068,3,10218,1.8409855365753174,
oxalac_opt-QR-54-17582-3,54,1.7342,-76.506,3,17582,6.229287147521973,
oxalac_opt-QR-114-516-3,114,1.6655,-76.4925,3,516,3.247689723968506,
oxalac_opt-QR-171-5683-3,171,1.7539,-76.4799,3,5683,2.223423719406128,
oxalac_opt-QR-82-1066-3,82,1.5789,-76.4664,3,1066,1.7955048084259033,
oxalac_opt-QR-161-4470-3,161,1.4898,-76.4637,3,4470,3.066706418991089,
oxalac_opt-QR-56-17813-3,56,1.6204,-76.444,3,17813,4.0235514640808105,
oxalac_opt-QR-179-5513-3,179,1.5576,-76.437,3,5513,8.980348587036133,
oxalac_opt-QR-14-309-3,14,1.6936,-76.4272,3,309,2.7882511615753174,
oxalac_opt-QR-88-5312-3,88,1.6314,-76.4042,3,5312,5.65781307220459,
oxalac_opt-QR-13-16004-3,13,1.8343,-76.4009,3,16004,8.64150881767273,
oxalac_opt-QR-122-14190-3,122,1.6627,-76.3956,3,14190,11.104381084442139,
oxalac_opt-QR-60-8945-3,60,1.671,-76.3812,3,8945,2.97809100151062,
oxalac_opt-QR-43-19122-3,43,1.7605,-76.3693,3,19122,3.987191677093506,
oxalac_opt-QR-32-9579-3,32,1.5803,-76.348,3,9579,5.295304298400879,
oxalac_opt-QR-15-11546-3,15,1.7111,-76.3361,3,11546,2.744992256164551,
oxalac_opt-QR-145-5966-3,145,1.6767,-76.3057,3,5966,2.9600889682769775,
oxalac_opt-QR-154-7375-3,154,1.6713,-76.2848,3,7375,2.7803256511688232,
oxalac_opt-QR-15-16776-3,15,1.727,-76.2701,3,16776,4.303687334060669,
oxalac_opt-QR-43-17376-3,43,1.652,-76.2583,3,17376,3.390352249145508,
oxalac_opt-QR-52-15790-3,52,1.623,-76.2528,3,15790,22.13616633415222,
oxalac_opt-QR-13-3145-3,13,1.6505,-76.2415,3,3145,1.7825214862823486,
oxalac_opt-QR-154-7787-3,154,1.5781,-76.2334,3,7787,3.534083127975464,
oxalac_opt-QR-154-2712-3,154,1.6322,-76.2022,3,2712,4.985417604446411,
oxalac_opt-QR-70-112792-3,70,1.644,-76.1986,3,112792,50.06286072731018,
oxalac_opt-QR-70-158549-3,70,1.7362,-76.1948,3,158549,5.854081392288208,
oxalac_opt-QR-88-5235-3,88,1.7251,-76.1937,3,5235,6.720934152603149,
oxalac_opt-QR-171-282-3,171,1.6663,-76.1868,3,282,4.868267774581909,
oxalac_opt-QR-60-3971-3,60,1.7118,-76.1822,3,3971,4.139439582824707,
oxalac_opt-QR-43-15272-3,43,1.6502,-76.1808,3,15272,11.90080451965332,
oxalac_opt-QR-19-9293-3,19,1.7238,-76.1789,3,9293,10.643378019332886,
oxalac_opt-QR-41-12704-3,41,1.5775,-76.1551,3,12704,1.9877712726593018,
