structure,zprime,energy,uncertainty,raw_energy,PBE_energy,diff,rel_energy,rel_PBE_energy,rel_diff
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-13670.res,4,-5145.705294,1.224174729,-213.3259634,-5145.27131,0.433984631,18.75095817,21.38500814,2.634049972
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-13691.res,4,-5145.825589,1.19849888,-213.3309505,-5144.405802,1.419786863,18.63066388,22.25051608,3.619852204
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-13713.res,4,-5144.011899,1.085784322,-213.2557602,-5144.326098,-0.314199071,20.44435391,22.33022018,1.88586627
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-13760.res,4,-5141.927183,1.56714761,-213.1693339,-5144.890871,-2.963687677,22.52906915,21.76544681,-0.763622336
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-13825.res,4,-5138.477547,5.547228443,-213.026322,-5146.878269,-8.400722118,25.97870574,19.77804896,-6.200656778
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-13883.res,4,-5148.450407,4.026162474,-213.4397678,-5147.017371,1.433036447,16.00584503,19.63894681,3.633101787
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-13898.res,4,-5148.273301,1.868385831,-213.4324255,-5149.709437,-1.436135479,16.1829512,16.94688106,0.763929862
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-13901.res,4,-5147.99063,1.86685685,-213.4207068,-5149.177169,-1.186539026,16.46562246,17.47914878,1.013526315
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-13925.res,4,-5140.507317,6.748430676,-213.1104704,-5147.823842,-7.31652515,23.94893587,18.83247606,-5.116459809
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-13968.res,4,-5142.799689,1.149055586,-213.2055055,-5146.800173,-4.000484028,21.65656334,19.85614465,-1.800418687
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14014.res,4,-5143.766212,0.598982958,-213.2455747,-5145.465063,-1.6988508,20.69004024,21.19125479,0.50121454
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14045.res,4,-5150.394628,24.5922287,-213.5203695,-5150.35822,0.036407451,14.0616249,16.29809769,2.236472792
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14047.res,4,-5160.342981,153.549462,-213.9327993,-5148.94443,11.39855106,4.11327158,17.71188798,13.5986164
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14064.res,4,-5144.918845,1.50110209,-213.2933595,-5145.490015,-0.5711699,19.53740728,21.16630272,1.62889544
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14131.res,4,-5144.10786,1.33311297,-213.2597384,-5143.961906,0.145953875,20.34839248,22.69441169,2.346019216
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14146.res,4,-5144.193128,1.526563831,-213.2632734,-5145.282215,-1.089087747,20.26312481,21.3741024,1.110977593
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14241.res,4,-5211.839676,843.1907768,-216.0677024,-5150.825258,61.01441785,-47.38342311,15.83106008,63.21448319
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14266.res,4,-5146.35815,6.998462589,-213.3530289,-5148.210597,-1.852446363,18.098102,18.44572098,0.347618977
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14279.res,4,-5146.621359,0.655102446,-213.3639408,-5149.181523,-2.560163984,17.83489328,17.47479463,-0.360098643
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14285.res,4,-5156.279352,157.889972,-213.7643331,-5149.975868,6.303484058,8.176900514,16.68044991,8.503549399
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14339.res,4,-5142.071882,1.08205167,-213.1753327,-5147.05289,-4.981007953,22.38437077,19.60342816,-2.780942612
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14352.res,4,-5140.967028,4.430830833,-213.1295287,-5147.854262,-6.887234525,23.48922463,18.80205545,-4.687169184
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14422.res,4,-5145.446956,1.070561685,-213.3152534,-5146.446425,-0.999469131,19.00929662,20.20989283,1.20059621
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14451.res,4,-5145.921595,1.234290027,-213.3349306,-5149.147697,-3.226102042,18.5346574,17.50862069,-1.026036702
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14495.res,4,-5143.132235,1.409512085,-213.2192919,-5144.315086,-1.182851475,21.3240177,22.34123157,1.017213866
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14524.res,4,-5141.005869,1.10338448,-213.1311389,-5145.325463,-4.31959458,23.45038355,21.33085431,-2.11952924
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14542.res,4,-5141.578655,7.700044522,-213.154885,-5144.71335,-3.134695085,22.87759722,21.94296747,-0.934629744
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14603.res,4,-5141.864913,0.95681943,-213.1667524,-5144.210594,-2.345681446,22.59133957,22.44572347,-0.145616106
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14646.res,4,-5140.995292,0.98522709,-213.1307004,-5143.472633,-2.477341127,23.46096086,23.18368507,-0.277275786
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14647.res,4,-5141.601521,0.803759978,-213.1558329,-5142.889697,-1.28817587,22.85473136,23.76662083,0.911889471
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14688.res,4,-5141.347517,1.165925753,-213.1453026,-5142.690795,-1.343278525,23.10873558,23.9655224,0.856786815
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14758.res,4,-5139.401466,0.991657918,-213.064625,-5142.195565,-2.794099256,25.05478694,24.46075302,-0.594033915
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14830.res,4,-5142.912821,11.19984432,-213.2101956,-5145.140676,-2.227854824,21.54343149,21.51564201,-0.027789483
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14884.res,4,-5141.411758,0.781539889,-213.1479659,-5143.563159,-2.151401155,23.04449427,23.09315845,0.048664186
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-14944.res,4,-5141.124871,1.153707142,-213.1360724,-5144.482243,-3.357372558,23.33138161,22.17407439,-1.157307218
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15061.res,4,-5146.605712,21.08405223,-213.3632921,-5142.918157,3.687554566,17.85054041,23.73816032,5.887619907
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15171.res,4,-5138.710022,5.961517174,-213.0359598,-5140.810235,-2.100212864,25.74623008,25.84608255,0.099852477
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15204.res,4,-5139.873972,0.887503942,-213.0842138,-5141.185155,-1.311183358,24.58228037,25.47116236,0.888881982
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15207.res,4,-5137.347489,0.989210626,-212.9794731,-5140.366715,-3.019226446,27.10876394,26.28960284,-0.819161106
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15222.res,4,-5139.081931,0.810397362,-213.051378,-5139.420053,-0.338121818,25.37432153,27.23626505,1.861943523
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15261.res,4,-5164.550204,279.5595401,-214.1072185,-5141.381486,23.16871791,-0.093951849,25.2748314,25.36878325
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15281.res,4,-5137.164279,1.172665305,-212.9718778,-5138.38261,-1.218330538,27.29197308,28.27370789,0.981734802
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15304.res,4,-5137.010531,1.037945178,-212.9655038,-5137.299785,-0.289254872,27.44572187,29.35653234,1.910810469
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15324.res,4,-5138.406231,0.784950735,-213.0233655,-5137.72664,0.679590742,26.0500214,28.92967748,2.879656082
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15379.res,4,-5138.975668,0.819653,-213.0469727,-5142.014988,-3.039320213,25.48058449,24.64132962,-0.839254872
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15385.res,4,-5139.027668,13.23644555,-213.0491285,-5140.522345,-1.494676085,25.42858399,26.13397324,0.705389256
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15411.res,4,-5136.962105,0.902251066,-212.9634962,-5140.684454,-3.722348776,27.49414761,25.97186418,-1.522283435
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15418.res,4,-5137.318054,0.792326304,-212.9782529,-5141.073503,-3.755449111,27.1381982,25.58281443,-1.55538377
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15441.res,4,-5136.817623,0.744811005,-212.9575064,-5140.393335,-3.575711789,27.63862947,26.26298302,-1.375646448
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15475.res,4,-5141.871312,0.821046071,-213.1670177,-5144.749654,-2.878342354,22.58494068,21.90666367,-0.678277014
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15494.res,4,-5139.205402,0.447614819,-213.0564968,-5140.080635,-0.875232555,25.25084995,26.57568274,1.324832786
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15500.res,4,-5138.007003,0.813326531,-213.0068147,-5138.803162,-0.796159122,26.44924971,27.85315593,1.403906219
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15503.res,4,-5139.559344,0.800979479,-213.0711702,-5141.422634,-1.863290721,24.89690869,25.23368331,0.33677462
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15508.res,4,-5140.671447,18.2370184,-213.1172748,-5139.51958,1.151867452,23.78480501,27.13673781,3.351932793
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15530.res,4,-5138.220579,1.001342372,-213.0156689,-5138.803707,-0.583127855,26.23567354,27.85261103,1.616937486
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15539.res,4,-5136.660527,1.96299818,-212.9509937,-5140.811789,-4.151261973,27.79572529,25.84452866,-1.951196633
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15776.res,4,-5140.610304,1.000608733,-213.1147399,-5143.632466,-3.022162615,23.84594864,23.02385137,-0.822097274
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15797.res,4,-5142.225491,1.754444174,-213.1817009,-5144.05428,-1.828789115,22.2307614,22.60203762,0.371276226
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15879.res,4,-5146.878921,1.971428635,-213.3746185,-5146.700464,0.178456424,17.57733177,19.95585353,2.378521765
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15883.res,4,-5167.27258,230.6449107,-214.2200803,-5148.15507,19.1175106,-2.816327913,18.50124803,21.31757594
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15888.res,4,-5561.689452,5863.819361,-230.5714557,-5145.191532,416.4979198,-397.2331991,21.46478605,418.6979851
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15940.res,4,-5149.706103,49.12796345,-213.4918253,-5143.788657,5.917446268,14.75014934,22.86766095,8.117511609
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15974.res,4,-5140.891539,0.945922106,-213.1263991,-5145.744454,-4.852915651,23.5647138,20.91186349,-2.65285031
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-15976.res,4,-5139.479353,1.352376765,-213.067854,-5144.934205,-5.454852155,24.97689966,21.72211285,-3.254786814
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16023.res,4,-5145.49017,41.79903131,-213.317045,-5141.444074,4.046095457,18.96608275,25.21224355,6.246160798
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16049.res,4,-5142.470283,0.760392468,-213.1918493,-5145.370747,-2.900464188,21.98596923,21.28557038,-0.700398847
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16094.res,4,-5141.128747,1.439375136,-213.1362331,-5140.569757,0.558989919,23.32750559,26.08656084,2.759055259
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16107.res,4,-5141.955253,1.517156908,-213.1704976,-5141.618961,0.336291622,22.50099973,25.0373567,2.536356962
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16121.res,4,-5142.69201,3.206513247,-213.2010414,-5144.652749,-1.960738432,21.76424202,22.00356893,0.239326908
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16138.res,4,-5140.952443,1.227254887,-213.128924,-5143.557122,-2.604679506,23.50380994,23.09919578,-0.404614165
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16185.res,4,-5164.235197,256.6558786,-214.0941592,-5145.150227,19.08497035,0.221055239,21.50609093,21.28503569
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16190.res,4,-5156.89432,139.3742311,-213.7898278,-5145.866664,11.02765584,7.561932811,20.78965399,13.22772118
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16248.res,4,-5211.230441,1079.98841,-216.0424453,-5143.357751,67.87269036,-46.77418895,23.29856675,70.0727557
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16331.res,4,-5139.013939,1.824195459,-213.0485593,-5143.340848,-4.32690942,25.44231385,23.31546977,-2.12684408
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16334.res,4,-5141.309245,1.273664475,-213.143716,-5144.207717,-2.898472759,23.14700783,22.44860042,-0.698407418
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16340.res,4,-5139.327834,1.480322897,-213.0615725,-5142.64256,-3.31472608,25.1284188,24.01375806,-1.11466074
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16389.res,4,-5141.928559,0.89584067,-213.169391,-5143.188042,-1.25948343,22.52769357,23.46827548,0.94058191
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16462.res,4,-5142.646388,0.828677702,-213.1991501,-5144.970748,-2.32436006,21.80986448,21.68556976,-0.12429472
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16471.res,4,-5140.882648,0.804576914,-213.1260305,-5143.431428,-2.548779336,23.57360408,23.22489008,-0.348713995
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16475.res,4,-5141.298934,1.054163311,-213.1432885,-5142.88816,-1.589226666,23.15731893,23.7681576,0.610838675
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16494.res,4,-5141.160698,1.102699393,-213.1375577,-5142.91762,-1.756921132,23.29555402,23.73869823,0.443144209
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16587.res,4,-5134.864775,10.69521717,-212.876547,-5141.890756,-7.02598079,29.59147713,24.76556169,-4.825915449
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16599.res,4,-5143.026148,0.63420036,-213.2148938,-5143.370162,-0.344013974,21.43010423,23.2861556,1.856051367
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16606.res,4,-5140.651754,2.556090837,-213.1164584,-5143.456872,-2.805117411,23.80449801,23.19944594,-0.605052071
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16649.res,4,-5142.97646,2.420775736,-213.2128339,-5143.125727,-0.14926656,21.47979222,23.530591,2.050798781
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16724.res,4,-5145.135866,0.765495639,-213.3023566,-5144.915961,0.219904627,19.32038656,21.74035653,2.419969968
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16737.res,4,-5144.558012,0.701025769,-213.2784004,-5144.822557,-0.264545767,19.89824076,21.83376034,1.935519574
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16744.res,4,-5142.768176,0.530736295,-213.204199,-5142.618249,0.149927207,21.68807643,24.03806898,2.349992548
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16815.res,4,-5145.471064,2.414165574,-213.3162529,-5146.584389,-1.113324393,18.98518803,20.07192897,1.086740948
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16881.res,4,-5142.989477,1.567097346,-213.2133735,-5144.021528,-1.032051098,21.46677556,22.6347898,1.168014243
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16918.res,4,-5140.68246,0.666793434,-213.1177313,-5142.56906,-1.886599202,23.77379202,24.08725815,0.313466138
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16919.res,4,-5140.148141,0.966375078,-213.09558,-5142.05956,-1.911419102,24.30811175,24.59675799,0.288646238
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16930.res,4,-5141.280565,0.690808887,-213.142527,-5142.872133,-1.591568418,23.17568761,23.78418454,0.608496923
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16981.res,4,-5144.02681,0.94460344,-213.2563783,-5146.865456,-2.838646561,20.42944295,19.79086173,-0.638581221
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-16983.res,4,-5141.985052,1.257552922,-213.171733,-5143.335512,-1.350460608,22.47120067,23.3208054,0.849604732
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17066.res,4,-5135.178993,3.040589694,-212.8895736,-5143.225439,-8.046445935,29.27725933,23.43087874,-5.846380594
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17089.res,4,-5135.621844,1.302294801,-212.9079329,-5142.526486,-6.904641685,28.83440816,24.12983181,-4.704576345
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17099.res,4,-5137.623409,1.552001926,-212.990912,-5143.380134,-5.756724955,26.83284322,23.2761836,-3.556659614
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17120.res,4,-5136.086832,1.144316297,-212.92721,-5140.182874,-4.096041568,28.36942048,26.47344425,-1.895976227
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17127.res,4,-5136.174521,0.922020528,-212.9308453,-5140.076747,-3.902226632,28.28173191,26.57957061,-1.702161291
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17133.res,4,-5135.442901,1.012731987,-212.9005145,-5140.057621,-4.614720015,29.01335157,26.5986969,-2.414654674
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17189.res,4,-5139.677796,0.796175954,-213.0760809,-5141.308165,-1.630368366,24.77845626,25.34815324,0.569696975
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17190.res,4,-5138.62763,0.827141025,-213.032544,-5140.099879,-1.472248829,25.82862247,26.55643899,0.727816511
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17282.res,4,-5136.833975,0.76585209,-212.9581843,-5139.834329,-3.000353968,27.62227785,26.82198923,-0.800288628
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17359.res,4,-5134.694189,1.25798433,-212.869475,-5138.642006,-3.947816786,29.76206365,28.0143122,-1.747751445
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17521.res,4,-5139.163674,0.650593508,-213.0547669,-5141.224913,-2.061238764,25.29257829,25.43140486,0.138826577
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17686.res,4,-5155.433714,186.525096,-213.7292754,-5145.092774,10.34093964,9.022538845,21.56354383,12.54100498
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17693.res,4,-5143.809755,10.90086766,-213.2473799,-5146.702956,-2.893200933,20.64649715,19.95336156,-0.693135592
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17715.res,4,-5141.508899,0.59832865,-213.1519931,-5143.132569,-1.62367049,22.94735389,23.52374874,0.576394851
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17717.res,4,-5142.475416,0.571715121,-213.192062,-5143.923528,-1.448112291,21.98083664,22.73278969,0.751953049
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17755.res,4,-5139.295179,0.877765039,-213.0602187,-5139.761884,-0.466705164,25.1610736,26.89443377,1.733360176
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17899.res,4,-5204.319709,868.4848227,-215.7559464,-5139.845778,64.4739306,-39.86345615,26.8105398,66.67399594
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17922.res,4,-5145.880627,56.78220523,-213.3332322,-5139.067303,6.813323604,18.57562591,27.58901486,9.013388945
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17937.res,4,-5140.606205,7.563687153,-213.11457,-5140.761535,-0.155330123,23.85004709,25.89478231,2.044735218
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17967.res,4,-5136.169121,1.646785687,-212.9306214,-5138.989564,-2.820443734,28.2871317,27.66675331,-0.620378393
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-17976.res,4,-5135.475711,0.747515363,-212.9018747,-5138.109822,-2.634110332,28.9805412,28.54649621,-0.434044991
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18038.res,4,-5136.238209,0.585291033,-212.9334856,-5138.442103,-2.203894183,28.21804389,28.21421505,-0.003828842
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18047.res,4,-5132.608345,1.492980057,-212.783002,-5137.004509,-4.396164107,31.84790726,29.6518085,-2.196098766
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18114.res,4,-5135.973499,0.657291201,-212.9225115,-5138.386956,-2.413456329,28.48275318,28.26936219,-0.213390988
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18125.res,4,-5154.437817,260.5624768,-213.6879884,-5137.212654,17.22516307,10.01843547,29.44366388,19.42522841
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18183.res,4,-5140.19556,78.60029464,-213.0975459,-5137.720048,2.475511244,24.26069277,28.93626936,4.675576585
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18197.res,4,-5134.938886,0.868843292,-212.8796194,-5138.668571,-3.729685111,29.51736691,27.98774714,-1.52961977
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18199.res,4,-5134.339179,0.731366098,-212.8547574,-5137.273229,-2.934049926,30.1170733,29.38308872,-0.733984585
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18205.res,4,-5135.65641,21.46663431,-212.9093659,-5137.725857,-2.069447524,28.79984264,28.93046046,0.130617817
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18233.res,4,-5142.984304,102.3280755,-213.2131591,-5136.075587,6.908716849,21.47194825,30.58073044,9.10878219
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18240.res,4,-5133.338267,0.345948591,-212.8132625,-5136.336179,-2.997911564,31.11798529,30.32013907,-0.797846223
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18243.res,4,-5134.10228,1.111436197,-212.8449362,-5137.294914,-3.192634423,30.35397248,29.3614034,-0.992569082
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18268.res,4,-5134.159452,0.958045525,-212.8473064,-5136.203594,-2.04414249,30.29680054,30.45272339,0.155922851
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18305.res,4,-5133.327665,0.773259336,-212.8128229,-5135.307823,-1.980157677,31.12858725,31.34849491,0.219907664
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18306.res,4,-5133.241392,0.788085521,-212.8092463,-5135.300594,-2.059202208,31.21486046,31.35572359,0.140863132
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18318.res,4,-5134.710114,1.002402211,-212.8701352,-5135.973037,-1.262922973,29.74613869,30.68328106,0.937142368
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18358.res,4,-5134.740477,0.891014124,-212.871394,-5137.069574,-2.329097609,29.71577566,29.58674339,-0.129032269
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18408.res,4,-5138.257523,1.222938143,-213.0172005,-5137.855648,0.4018741,26.19872995,28.80066939,2.601939441
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18461.res,4,-5137.067049,5.297180625,-212.9678469,-5138.873735,-1.806685994,27.38920337,27.78258272,0.393379346
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18462.res,4,-5137.05275,5.306183283,-212.9672541,-5138.864336,-1.811586098,27.40350235,27.79198159,0.388479243
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18472.res,4,-5139.000846,2.495666807,-213.0480165,-5137.968636,1.032210104,25.45540651,28.68768196,3.232275445
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18507.res,4,-5136.725814,0.590181629,-212.9537003,-5137.849011,-1.12319691,27.73043842,28.80730685,1.07686843
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18521.res,4,-5134.58682,0.791456546,-212.8650238,-5136.143999,-1.55717903,29.86943219,30.5123185,0.64288631
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18534.res,4,-5135.458532,1.087776438,-212.9011625,-5136.569174,-1.110642567,28.99772068,30.08714345,1.089422774
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18546.res,4,-5134.935313,0.980027977,-212.8794713,-5136.369784,-1.434471641,29.52093977,30.28653348,0.7655937
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18582.res,4,-5132.591385,0.973530959,-212.7822989,-5136.51526,-3.923874992,31.86486789,30.14105824,-1.723809651
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18598.res,4,-5132.117269,0.985445714,-212.7626434,-5134.993038,-2.875768632,32.33898345,31.66328016,-0.675703291
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18633.res,4,-5134.603616,1.163525318,-212.8657202,-5135.855556,-1.251939263,29.85263597,30.80076205,0.948126078
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18634.res,4,-5134.711189,1.150295124,-212.8701798,-5135.958094,-1.246904369,29.74506301,30.69822398,0.953160972
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18672.res,4,-5137.843276,1.156402129,-213.000027,-5137.331023,0.51225232,26.61297684,29.3252945,2.712317661
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18703.res,4,-5137.529055,1.101114899,-212.9870003,-5138.485344,-0.956288119,26.92719697,28.17097419,1.243777222
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18732.res,4,-5130.96499,5.619957112,-212.7148733,-5137.012585,-6.047595089,33.49126218,29.64373244,-3.847529748
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18791.res,4,-5135.198713,3.190713429,-212.8903911,-5135.737789,-0.53907532,29.2575391,30.91852912,1.660990021
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18903.res,4,-5141.056649,0.930889292,-213.1332441,-5141.401773,-0.345123871,23.39960341,25.25454488,1.85494147
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18915.res,4,-5133.523894,1.218049442,-212.820958,-5137.765149,-4.241254319,30.93235797,28.89116899,-2.041188978
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18923.res,4,-5134.12677,1.201415546,-212.8459515,-5137.592771,-3.466001698,30.32948286,29.0635465,-1.265936357
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18929.res,4,-5134.025236,1.192839465,-212.8417422,-5137.451232,-3.42599645,30.43101673,29.20508562,-1.22593111
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18956.res,4,-5134.596857,1.170732778,-212.8654399,-5139.199769,-4.602911446,29.85939532,27.45654921,-2.402846105
oxalac_opt-QR-29-12630-3_P1-Thre-1-0-0-18962.res,4,-5134.709354,1.320210183,-212.8701037,-5138.775953,-4.0665991,29.7468983,27.88036454,-1.866533759
